permit_id,permit_number,parcel_number,permit_date,activity_year,permit_type,work_type,permit_status,permit_amount,permit_segment,permit_growth_signal,development_domain,permit_value_class,permit_status_stage,permit_signal_score,is_map_relevant,is_future_prediction_relevant,classification_reason
5481880,BU2025-03194,55173571850000,2025-10-22,2025,new_construction,residential_new,inspections,245300.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5483645,BU2025-03200,46814717700000,2025-10-22,2025,new_construction,residential_new,inspections,131000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5483646,BU2025-03198,46814727210000,2025-10-22,2025,new_construction,residential_new,inspections,131000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5484057,BU2025-03207,46814716390000,2025-10-22,2025,new_construction,residential_new,inspections,131000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5484058,BU2025-03201,46814717500000,2025-10-22,2025,new_construction,residential_new,inspections,131000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5293585,BU2025-03186,56223092930000,2025-10-21,2025,upfit,commercial_upfit,inspections,1692000.0,commercial_activity,major_growth,commercial,major_value,active_construction,100.0,True,True,major_new_growth
5469123,BU2025-03177,55079333380000,2025-10-21,2025,new_construction,residential_new,inspections,100500.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5480940,BU2025-03168,46816254590000,2025-10-21,2025,new_construction,residential_new,inspections,283000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5498210,BU2025-03141,55079226760000,2025-10-21,2025,new_construction,residential_new,inspections,100500.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5504957,BU2025-03167,55061268250000,2025-10-21,2025,commercial_new_construction,commercial_new,inspections,2093061.0,residential_growth,major_growth,residential,major_value,active_construction,100.0,True,True,major_new_growth
5452636,BU2025-03159,56824124620000,2025-10-20,2025,new_construction,residential_new,inspections,750000.0,residential_growth,major_growth,residential,major_value,active_construction,100.0,True,True,major_new_growth
5474088,BU2025-03154,56216182150000,2025-10-17,2025,upfit,commercial_upfit,inspections,200000.0,commercial_activity,major_growth,commercial,high_value,active_construction,100.0,True,True,major_new_growth
5484060,BU2025-03149,46815861120000,2025-10-17,2025,new_construction,residential_new,inspections,187331.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5490594,BU2025-03148,46814880730000,2025-10-17,2025,new_construction,residential_new,inspections,225588.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506505,BU2025-03083,56039845660000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506506,BU2025-03082,56039845960000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506507,BU2025-03081,56039855160000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506508,BU2025-03080,56039855360000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506509,BU2025-03079,56039855560000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506510,BU2025-03078,56039855760000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5506511,BU2025-03077,56039855960000,2025-10-17,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5488171,BU2025-03136,56505506180000,2025-10-16,2025,new_construction,residential_new,inspections,250000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5495857,BU2025-03123,56228617750000,2025-10-16,2025,commercial_new_construction,commercial_new,inspections,3980496.0,residential_growth,major_growth,residential,major_value,active_construction,100.0,True,True,major_new_growth
5320067,BU2025-03134,56123640530000,2025-10-15,2025,new_construction,residential_new,inspections,128585.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5494075,BU2025-03072,46803324860000,2025-10-15,2025,commercial_new_construction,commercial_new,inspections,319412.7,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5494076,BU2025-03073,46803324860000,2025-10-15,2025,commercial_new_construction,commercial_new,inspections,315342.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5494081,BU2025-03066,46803324860000,2025-10-15,2025,commercial_new_construction,commercial_new,inspections,104214.82,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5494083,BU2025-03062,46803324860000,2025-10-15,2025,commercial_new_construction,commercial_new,issued,535985.0,residential_growth,major_growth,residential,major_value,issued_or_starting,100.0,True,True,major_new_growth
5472314,BU2025-03116,55275136580000,2025-10-14,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5472315,BU2025-03105,55275137350000,2025-10-14,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5472316,BU2025-03115,55275137400000,2025-10-14,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
5472317,BU2025-03114,55275137420000,2025-10-14,2025,new_construction,residential_new,inspections,110000.0,residential_growth,major_growth,residential,high_value,active_construction,100.0,True,True,major_new_growth
