official_parcel_id,objectid_1,pin14,flood_severity_class,buildability_impact,dominant_flood_zone,flood_zone_codes,floodway_present,sfha_present,moderate_flood_present,parcel_area_acres,flood_constrained_area_acres,floodway_area_acres,sfha_area_acres,percent_parcel_constrained,percent_parcel_floodway,percent_parcel_sfha,flood_review_required,flood_constraint_score,overlay_confidence
CFS-PARCEL-0149816602,149816602,56244119360000,severe,severe,AE,"['AE', 'X']",True,True,True,0.4556,0.4405,0.2409,0.3861,96.7003,52.8887,84.7477,True,97.77,high
CFS-PARCEL-0149742546,149742546,46727323910000,severe,severe,AE,"['AE', 'X']",True,True,True,2.7910,2.5687,1.5185,2.3762,92.0364,54.4083,85.1391,True,97.76,high
CFS-PARCEL-0149813013,149813013,56205464550000,severe,severe,AE,"['AE', 'X']",True,True,True,2.8426,2.8426,1.4684,2.7521,99.9999,51.6580,96.8166,True,97.75,high
CFS-PARCEL-0149788188,149788188,56039924070000,severe,severe,AE,['AE'],True,True,False,3.7888,3.7888,1.9559,3.7888,100.0000,51.6215,100.0000,True,97.74,high
CFS-PARCEL-0149812223,149812223,56202774050000,severe,severe,AE,"['AE', 'X']",True,True,True,2.7848,2.7065,1.4630,2.5257,97.1878,52.5360,90.6963,True,97.74,high
CFS-PARCEL-0149755109,149755109,55171966870000,severe,severe,AE,['AE'],True,True,False,0.4659,0.4659,0.2381,0.4659,100.0000,51.1038,100.0000,True,97.67,high
CFS-PARCEL-0149820267,149820267,56320679650000,severe,severe,AE,"['AE', 'X']",True,True,True,6.4748,6.3922,3.3074,6.3409,98.7239,51.0818,97.9323,True,97.60,high
CFS-PARCEL-0149790854,149790854,56113661820000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5074,2.5074,1.2690,2.3486,100.0000,50.6119,93.6679,True,97.59,high
CFS-PARCEL-0149778100,149778100,55377783930000,severe,severe,AE,"['AE', 'X']",True,True,True,8.2915,8.2644,4.1973,7.0204,99.6738,50.6216,84.6696,True,97.58,high
CFS-PARCEL-0149814490,149814490,56235742600000,severe,severe,AE,"['AE', 'X']",True,True,True,1.5134,1.4039,0.7981,1.3725,92.7613,52.7364,90.6888,True,97.55,high
CFS-PARCEL-0149777915,149777915,55577329540000,severe,severe,AE,['AE'],True,True,False,3.2235,3.2235,1.6170,3.2235,100.0000,50.1629,100.0000,True,97.52,high
CFS-PARCEL-0149750886,149750886,55085104370000,severe,severe,AE,"['AE', 'X']",True,True,True,8.1045,7.3528,4.3113,6.8070,90.7255,53.1970,83.9902,True,97.52,high
CFS-PARCEL-0149761523,149761523,55264978140000,severe,severe,AE,"['AE', 'X']",True,True,True,17.7364,13.6219,10.2258,13.4162,76.8022,57.6545,75.6422,True,97.49,high
CFS-PARCEL-0149770935,149770935,55274913240000,severe,severe,AE,"['AE', 'X']",True,True,True,18.5416,18.5416,9.2433,18.4561,100.0000,49.8516,99.5391,True,97.48,high
CFS-PARCEL-0149782596,149782596,56002317830000,severe,severe,AE,"['AE', 'X']",True,True,True,1.0397,0.8333,0.5870,0.7719,80.1536,56.4585,74.2491,True,97.48,high
CFS-PARCEL-0149774497,149774497,55457638160000,severe,severe,AE,"['AE', 'X']",True,True,True,4.6253,3.6948,2.6177,3.3430,79.8835,56.5952,72.2763,True,97.48,high
CFS-PARCEL-0149776254,149776254,55493042740000,severe,severe,AE,"['AE', 'X']",True,True,True,6.4353,6.2303,3.2714,5.7735,96.8135,50.8344,89.7162,True,97.47,high
CFS-PARCEL-0149759453,149759453,55196524490000,severe,severe,AE,"['AE', 'X']",True,True,True,3.7563,3.3262,2.0118,3.2462,88.5501,53.5575,86.4195,True,97.46,high
CFS-PARCEL-0149827300,149827300,56401145890000,severe,severe,AE,"['AE', 'X']",True,True,True,1.2760,1.1210,0.6862,1.1048,87.8505,53.7742,86.5800,True,97.46,high
CFS-PARCEL-0149821779,149821779,56401282650000,severe,severe,AE,"['AE', 'X']",True,True,True,1.0586,0.9681,0.5562,0.9252,91.4571,52.5418,87.4010,True,97.45,high
CFS-PARCEL-0149819676,149819676,56309147540000,severe,severe,AE,"['AE', 'X']",True,True,True,4.3710,4.3292,2.1834,4.2700,99.0429,49.9514,97.6883,True,97.44,high
CFS-PARCEL-0149726616,149726616,45896963190000,severe,severe,AE,"['AE', 'X']",True,True,True,21.0360,18.9591,11.1273,17.6933,90.1269,52.8962,84.1093,True,97.44,high
CFS-PARCEL-0149741769,149741769,46915630520000,severe,severe,AE,"['AE', 'X']",True,True,True,4.0276,3.4187,2.2003,3.2717,84.8804,54.6315,81.2325,True,97.44,high
CFS-PARCEL-0149730648,149730648,46708979810000,severe,severe,AE,"['AE', 'X']",True,True,True,1.9215,1.5368,1.0806,1.2886,79.9772,56.2386,67.0621,True,97.43,high
CFS-PARCEL-0149750855,149750855,55089122470000,severe,severe,AE,['AE'],True,True,False,0.2555,0.2555,0.1264,0.2555,100.0000,49.4911,100.0000,True,97.42,high
CFS-PARCEL-0149812805,149812805,56205437130000,severe,severe,AE,"['AE', 'X']",True,True,True,0.1490,0.1490,0.0737,0.1486,99.9999,49.4751,99.6946,True,97.42,high
CFS-PARCEL-0149778516,149778516,55673330040000,severe,severe,AE,"['AE', 'X']",True,True,True,15.5243,15.5171,7.6836,14.7408,99.9532,49.4939,94.9532,True,97.42,high
CFS-PARCEL-0149776609,149776609,55532285010000,severe,severe,AE,"['AE', 'X']",True,True,True,1.3667,1.3667,0.6753,1.3495,100.0000,49.4135,98.7431,True,97.41,high
CFS-PARCEL-0149755871,149755871,55073340600000,severe,severe,AE,"['AE', 'X']",True,True,True,9.3381,8.8063,4.7839,8.2436,94.3046,51.2295,88.2788,True,97.40,high
CFS-PARCEL-0149776650,149776650,55520602230000,severe,severe,AE,"['AE', 'X']",True,True,True,14.8624,14.8621,7.3226,14.8339,99.9984,49.2692,99.8084,True,97.39,high
