official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,municipal_zoning_dominates_county_overlap,has_nearly_equal_overlap_split,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149796858,149796858,56128252670000,review,SOUTH 29A,WINECOFF/S MAIN,Kannapolis,,GC,commercial,4,2,0.535838,Concord,I-1-CD,0.409207,0.126631,low,multi_jurisdiction_low_confidence,False,False,1,4.300285
CFS-PARCEL-0149796859,149796859,56128252670000,review,SOUTH 29A,WINECOFF/S MAIN,Kannapolis,,GC,commercial,4,2,0.535838,Concord,I-1-CD,0.409207,0.126631,low,multi_jurisdiction_low_confidence,False,False,1,4.300285
CFS-PARCEL-0149796860,149796860,56128252670000,review,SOUTH 29A,WINECOFF/S MAIN,Kannapolis,,GC,commercial,4,2,0.535838,Concord,I-1-CD,0.409207,0.126631,low,multi_jurisdiction_low_confidence,False,False,1,4.300285
CFS-PARCEL-0149720747,149720747,10000000000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.55177,Kannapolis,R4,0.417006,0.134764,low,multi_jurisdiction_low_confidence,False,False,0,0.32977
CFS-PARCEL-0149820502,149820502,56332278230000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.59819,Kannapolis,R4,0.462169,0.136021,low,multi_jurisdiction_low_confidence,False,False,0,6.288126
CFS-PARCEL-0149742010,149742010,46724494450000,review,SHILOH VILLAGE,SHILOH VILLAGE,Kannapolis,,R18,residential,4,2,0.562293,Kannapolis,R18,0.420178,0.142115,low,multi_jurisdiction_low_confidence,True,False,2,1.507944
CFS-PARCEL-0149814959,149814959,56237137520000,review,HARBOUR TOWNE,LAKE CONCORD,Kannapolis,,R4,residential,4,2,0.562668,Kannapolis,R8,0.418467,0.1442,low,multi_jurisdiction_low_confidence,True,False,1,33.803716
CFS-PARCEL-0149772287,149772287,55425932520000,review,SOUTHERN MIDLAND,NO SUBDIVISION,Cabarrus County / Unincorporated,,CR,residential,3,2,0.574373,Cabarrus County / Unincorporated,LDR,0.425627,0.148746,low,multi_jurisdiction_low_confidence,False,False,1,5.376296
CFS-PARCEL-0149733366,149733366,46728256200000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,10,2,0.999956,Kannapolis,R8-CZ,0.850379,0.149577,high,multi_jurisdiction_assigned,False,False,7,79.759634
CFS-PARCEL-0149826846,149826846,56319332100000,review,NEW GILEAD,,Concord,Concord,RM-1,residential,2,2,0.576629,Cabarrus County / Unincorporated,LDR,0.423872,0.152757,low,multi_jurisdiction_low_confidence,True,False,0,2.508631
CFS-PARCEL-0149777019,149777019,55551769790000,trusted,FLOWES STORE EAST,FIVE KNOLLS,Midland,,AG,agricultural,3,2,0.577057,Midland,AG,0.422943,0.154113,low,multi_jurisdiction_low_confidence,True,False,1,4.746812
CFS-PARCEL-0149785677,149785677,55551861560000,trusted,FLOWES STORE EAST,FIVE KNOLLS,Midland,,AG,agricultural,3,2,0.578715,Midland,AG,0.419813,0.158902,low,multi_jurisdiction_low_confidence,True,False,1,5.210302
CFS-PARCEL-0149777048,149777048,55555323630000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,LDR,residential,8,2,0.538083,Cabarrus County / Unincorporated,OI,0.374483,0.1636,low,multi_jurisdiction_low_confidence,False,False,4,89.457063
CFS-PARCEL-0149811907,149811907,56223521130000,review,OLD EARNHARDT,,Kannapolis,,O-I,office,2,2,0.582337,Cabarrus County / Unincorporated,MDR,0.417541,0.164796,low,multi_jurisdiction_low_confidence,True,False,0,0.102772
CFS-PARCEL-0149762133,149762133,55172010060000,review,HARRISBURG SOUTH,,Harrisburg,Harrisburg,RE,residential,2,2,0.583711,Cabarrus County / Unincorporated,LDR,0.416315,0.167396,low,multi_jurisdiction_low_confidence,True,False,0,64.086548
CFS-PARCEL-0149777419,149777419,55541297350000,review,DOWNTOWN MIDLAND,,Midland,,OM,unknown,5,2,0.560497,Midland,OM,0.392758,0.167739,low,multi_jurisdiction_low_confidence,True,False,2,3.103881
CFS-PARCEL-0149825596,149825596,56605914420000,review,MT PLEASANT HIGH SCHOOL,,Cabarrus County / Unincorporated,Mt. Pleasant,CR,residential,2,2,0.584122,Mt. Pleasant,RL,0.415878,0.168244,low,multi_jurisdiction_low_confidence,False,False,0,13.377086
CFS-PARCEL-0149822145,149822145,56400580330000,review,LAKE LYNN LODGE,,Concord,Concord,RM-1,residential,2,2,0.585489,Cabarrus County / Unincorporated,LDR,0.417183,0.168306,low,multi_jurisdiction_low_confidence,True,False,0,1.062949
CFS-PARCEL-0149820204,149820204,56318180270000,review,NEW GILEAD,,Cabarrus County / Unincorporated,Concord,LDR,residential,2,2,0.583673,Concord,RM-1,0.415309,0.168363,low,multi_jurisdiction_low_confidence,False,False,0,5.061851
CFS-PARCEL-0149824452,149824452,56604279480000,review,MT PLEASANT OUTSIDE,,Mt. Pleasant,Mt. Pleasant,RL,residential,2,2,0.586728,Cabarrus County / Unincorporated,CR,0.413272,0.173456,low,multi_jurisdiction_low_confidence,True,False,0,19.99327
CFS-PARCEL-0149757348,149757348,55183157410000,review,ROBERTA MILLS,,Cabarrus County / Unincorporated,Harrisburg,LDR,residential,4,2,0.58035,Harrisburg,RE,0.406267,0.174083,low,multi_jurisdiction_low_confidence,False,False,2,27.687429
CFS-PARCEL-0149785271,149785271,55543996010000,review,HWY 24 / 27,,Midland,,R/MST,unknown,6,2,0.495305,Midland,MS,0.30809,0.187215,low,multi_jurisdiction_low_confidence,True,False,2,25.213449
CFS-PARCEL-0149830040,149830040,56717317790000,review,MT PLEASANT OUTSIDE,CHARLES R & VICKIE K FISHER,Cabarrus County / Unincorporated,Mt. Pleasant,AO,agricultural,2,2,0.589089,Mt. Pleasant,RL,0.398754,0.190335,low,multi_jurisdiction_low_confidence,False,False,0,2.433592
CFS-PARCEL-0149830041,149830041,56717317790000,review,MT PLEASANT OUTSIDE,CHARLES R & VICKIE K FISHER,Cabarrus County / Unincorporated,Mt. Pleasant,AO,agricultural,2,2,0.589089,Mt. Pleasant,RL,0.398754,0.190335,low,multi_jurisdiction_low_confidence,False,False,0,2.433592
CFS-PARCEL-0149820130,149820130,56315589240000,trusted,CENTERGROVE,M C DRYE EST,Cabarrus County / Unincorporated,Concord,LDR,residential,2,2,0.556441,Concord,RM-1,0.361046,0.195395,low,multi_jurisdiction_low_confidence,False,False,0,2.431344
CFS-PARCEL-0149777227,149777227,55343817590000,trusted,HWY 24 / 27,LEWIS E DORTON SR ESTATE,Cabarrus County / Unincorporated,,CR,residential,4,2,0.597975,Cabarrus County / Unincorporated,LC,0.402023,0.195952,low,multi_jurisdiction_low_confidence,False,False,2,1.656389
CFS-PARCEL-0149820759,149820759,56331238410000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.576124,Kannapolis,R4,0.37523,0.200894,low,multi_jurisdiction_low_confidence,False,False,0,0.798363
CFS-PARCEL-0149776948,149776948,55551849550000,review,FLOWES STORE EAST,,Midland,,AG,agricultural,3,2,0.596975,Midland,AG,0.394812,0.202162,low,multi_jurisdiction_low_confidence,True,False,1,17.917073
CFS-PARCEL-0149767257,149767257,55341891730000,trusted,BETHEL ELEMENTARY SCHOOL,BOYD FRANKLIN RITCHIE LF EST,Cabarrus County / Unincorporated,,CR,residential,2,2,0.601747,Midland,SFR,0.398253,0.203493,low,multi_jurisdiction_low_confidence,False,False,0,3.181302
CFS-PARCEL-0149774627,149774627,55448997800000,review,HWY 24 / 27,NO SUBDIVISION,Cabarrus County / Unincorporated,,LC,commercial,3,2,0.601535,Midland,C24/27,0.39737,0.204165,low,multi_jurisdiction_low_confidence,False,False,1,3.604864
CFS-PARCEL-0149777815,149777815,55561093540000,trusted,REED GOLD MINE,RECOMB MIRIAM P CARAWAY,Midland,,AG,agricultural,3,2,0.60312,Midland,AG,0.394973,0.208147,low,multi_jurisdiction_low_confidence,True,False,1,9.915917
CFS-PARCEL-0149732177,149732177,46725715690000,trusted,FARM AT RIVERPOINTE FRONT,FARM AT RIVERPOINTE PH 1B MAP 1,Cabarrus County / Unincorporated,,CR,residential,3,2,0.213222,Kannapolis,R4,7e-06,0.213215,low,multi_jurisdiction_low_confidence,False,False,2,0.290118
CFS-PARCEL-0149734380,149734380,46724151580000,review,WEST CABARRUS,,Cabarrus County / Unincorporated,,CR,residential,4,2,0.608167,Cabarrus County / Unincorporated,OI,0.391818,0.21635,low,multi_jurisdiction_low_confidence,False,False,2,5.096059
CFS-PARCEL-0149725646,149725646,249D072,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Cabarrus County / Unincorporated,Kannapolis,LDR,residential,2,2,0.217962,Kannapolis,R4,0.000115,0.217847,low,multi_jurisdiction_low_confidence,False,False,1,11.413863
CFS-PARCEL-0149778388,149778388,55654014310000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,AO,agricultural,3,2,0.999998,Locust,OPS,0.779276,0.220722,high,multi_jurisdiction_assigned,False,False,1,0.096024
CFS-PARCEL-0149735965,149735965,46807831360000,review,POPLAR TENT WEST,NO SUBDIVISION,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.610731,Cabarrus County / Unincorporated,LDR-SU,0.389211,0.221521,low,multi_jurisdiction_low_confidence,False,False,1,15.909981
CFS-PARCEL-0149777039,149777039,55552766470000,review,REED GOLD MINE,,Midland,,AG,agricultural,3,2,0.612615,Midland,AG,0.387384,0.225231,low,multi_jurisdiction_low_confidence,True,False,1,3.22751
CFS-PARCEL-0149780681,149780681,55796642330000,trusted,HAHN SCOTT RD,NEW LIFE DEVELOPERS LLC,Cabarrus County / Unincorporated,Mt. Pleasant,AO,agricultural,2,2,0.611261,Mt. Pleasant,RL,0.384614,0.226647,low,multi_jurisdiction_low_confidence,False,False,0,6.33347
CFS-PARCEL-0149821109,149821109,56334439490000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.617036,Kannapolis,R4,0.389252,0.227785,low,multi_jurisdiction_low_confidence,False,False,1,1.003899
CFS-PARCEL-0149725860,149725860,249E105,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.77101,0.228989,high,multi_jurisdiction_assigned,True,False,0,0.338778
CFS-PARCEL-0149820321,149820321,56319102590000,review,NEW GILEAD,,Cabarrus County / Unincorporated,Concord,LDR,residential,3,2,0.614571,Concord,RM-1,0.384759,0.229812,low,multi_jurisdiction_low_confidence,False,False,1,1.764109
CFS-PARCEL-0149725862,149725862,249E117,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999997,Cabarrus County / Unincorporated,LDR,0.769361,0.230636,high,multi_jurisdiction_assigned,True,False,0,0.332021
CFS-PARCEL-0149726209,149726209,249E118,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.76927,0.230729,high,multi_jurisdiction_assigned,True,False,0,0.335336
CFS-PARCEL-0149724537,149724537,249E191,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999995,Cabarrus County / Unincorporated,LDR,0.767626,0.232369,high,multi_jurisdiction_assigned,True,False,0,0.330368
CFS-PARCEL-0149725165,149725165,249E113,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999998,Cabarrus County / Unincorporated,LDR,0.767477,0.232521,high,multi_jurisdiction_assigned,True,False,0,0.331859
CFS-PARCEL-0149725801,149725801,249E159,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999997,Cabarrus County / Unincorporated,LDR,0.766175,0.233822,high,multi_jurisdiction_assigned,True,False,0,0.32916
CFS-PARCEL-0149821706,149821706,56400388810000,review,LAKE LYNN LODGE,,Concord,Concord,RM-1,residential,3,2,0.45138,Concord,RM-1,0.216551,0.234829,low,multi_jurisdiction_low_confidence,True,False,0,5.936527
CFS-PARCEL-0149821989,149821989,56401059120000,review,LAKE LYNN LODGE,NO SUBDIVISION,Concord,Concord,RM-1,residential,4,2,0.543935,Cabarrus County / Unincorporated,LDR,0.30795,0.235985,low,multi_jurisdiction_low_confidence,True,False,2,6.091111
CFS-PARCEL-0149820158,149820158,56315568750000,review,CENTERGROVE,,Cabarrus County / Unincorporated,Concord,LDR,residential,2,2,0.578649,Concord,RM-1,0.342332,0.236317,low,multi_jurisdiction_low_confidence,False,False,0,1.492308
CFS-PARCEL-0149777020,149777020,55551924510000,review,FLOWES STORE EAST,,Midland,,AG,agricultural,3,2,0.617774,Midland,AG,0.381356,0.236419,low,multi_jurisdiction_low_confidence,True,False,1,8.107252
CFS-PARCEL-0149734340,149734340,46724125280000,review,WEST CABARRUS,,Cabarrus County / Unincorporated,,CR,residential,5,2,0.617566,Cabarrus County / Unincorporated,OI,0.379823,0.237743,low,multi_jurisdiction_low_confidence,False,False,3,14.822007
CFS-PARCEL-0149773222,149773222,55434001270000,trusted,SOUTHERN MIDLAND,BARRIER PROPERTY,Midland,,AG,agricultural,3,2,0.620004,Midland,AG,0.379997,0.240006,low,multi_jurisdiction_low_confidence,True,False,1,4.795628
CFS-PARCEL-0149799219,149799219,56135571430000,review,NORTH 29A,,Kannapolis,,GC,commercial,30,2,0.380709,Kannapolis,GC,0.136189,0.244519,low,multi_jurisdiction_low_confidence,False,False,15,14.070078
CFS-PARCEL-0149827606,149827606,56709719190000,trusted,MT PLEASANT OUTSIDE,J.L. PECK LANDS,Cabarrus County / Unincorporated,Mt. Pleasant,AO,agricultural,2,2,0.622625,Mt. Pleasant,RL,0.376435,0.24619,low,multi_jurisdiction_low_confidence,False,False,0,87.661152
CFS-PARCEL-0149826368,149826368,56617168910000,review,ST JOHNS CHURCH,,Mt. Pleasant,Mt. Pleasant,AG,agricultural,2,2,0.624677,Cabarrus County / Unincorporated,AO,0.374663,0.250014,low,multi_jurisdiction_low_confidence,True,False,0,4.995607
CFS-PARCEL-0149776968,149776968,55557177060000,review,HWY 24 / 27,,Midland,,C24/27,unknown,3,2,0.625753,Midland,AG,0.374192,0.251561,low,multi_jurisdiction_low_confidence,True,False,1,4.489578
CFS-PARCEL-0149776750,149776750,55551854720000,review,FLOWES STORE EAST,,Midland,,AG,agricultural,3,2,0.624576,Midland,AG,0.368625,0.255951,low,multi_jurisdiction_low_confidence,True,False,1,11.243971
CFS-PARCEL-0149755690,149755690,55174535690000,review,HARRISBURG SOUTH,,Cabarrus County / Unincorporated,Harrisburg,LDR,residential,4,2,0.627988,Harrisburg,RE,0.370194,0.257795,low,multi_jurisdiction_low_confidence,False,False,2,26.850131
CFS-PARCEL-0149764634,149764634,55289708570000,review,CENTRAL CABARRUS HIGH SCHOOL,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.687057,Concord,RM-1,0.42857,0.258486,low,multi_jurisdiction_low_confidence,False,False,0,1.966329
CFS-PARCEL-0149820142,149820142,56315558500000,review,CENTERGROVE,,Cabarrus County / Unincorporated,Concord,LDR,residential,2,2,0.590556,Concord,RM-1,0.331411,0.259145,low,multi_jurisdiction_low_confidence,False,False,0,1.484171
CFS-PARCEL-0149820879,149820879,56334437960000,review,CENTERGROVE,,Kannapolis,,R4,residential,2,2,0.651721,Cabarrus County / Unincorporated,LDR,0.384169,0.267552,low,multi_jurisdiction_low_confidence,True,False,0,1.359521
CFS-PARCEL-0149724533,149724533,249E149,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999997,Cabarrus County / Unincorporated,LDR,0.731093,0.268904,high,multi_jurisdiction_assigned,True,False,0,0.385959
CFS-PARCEL-0149820107,149820107,56314459520000,review,CENTERGROVE,,Cabarrus County / Unincorporated,Concord,LDR,residential,2,2,0.551912,Concord,RM-1,0.281518,0.270394,low,multi_jurisdiction_low_confidence,False,False,0,8.389706
CFS-PARCEL-0149734424,149734424,46737629640000,trusted,DEWEESE,WESTERN CABARRUS WAATER IMPROVEMENTS,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.637432,Kannapolis,O-I,0.363159,0.274273,low,multi_jurisdiction_low_confidence,False,False,0,0.017154
CFS-PARCEL-0149758945,149758945,55196068140000,review,STOUGH ROAD,,Cabarrus County / Unincorporated,,OI,office,9,2,0.636738,Cabarrus County / Unincorporated,LI,0.362339,0.274399,low,multi_jurisdiction_low_confidence,False,False,7,232.10531
CFS-PARCEL-0149820768,149820768,56332215730000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.625046,Kannapolis,R4,0.349933,0.275113,low,multi_jurisdiction_low_confidence,False,False,0,0.899588
CFS-PARCEL-0149777189,149777189,55342281740000,trusted,BETHEL ELEMENTARY SCHOOL,WYNDHAM FOREST,Midland,,SFR,unknown,4,2,0.637519,Midland,SFR,0.361642,0.275877,low,multi_jurisdiction_low_confidence,True,False,2,1.80179
CFS-PARCEL-0149772033,149772033,55395336250000,review,CENTRAL CABARRUS HIGH SCHOOL,,Concord,Concord,RM-1,residential,3,2,0.638917,Cabarrus County / Unincorporated,MDR,0.36078,0.278136,low,multi_jurisdiction_low_confidence,True,False,1,0.234916
CFS-PARCEL-0149811905,149811905,56223511850000,review,OLD EARNHARDT,,Kannapolis,,O-I,office,2,2,0.579306,Cabarrus County / Unincorporated,MDR,0.29876,0.280547,low,multi_jurisdiction_low_confidence,True,False,0,0.306555
CFS-PARCEL-0149761333,149761333,55169723840000,trusted,ROBINSON CHURCH RD SOUTH,ROCKY RIVER ACRES,Cabarrus County / Unincorporated,,CR,residential,2,2,0.297259,Harrisburg,CZ-AG,0.016347,0.280912,low,multi_jurisdiction_low_confidence,False,False,0,2.466695
CFS-PARCEL-0149726205,149726205,249E044,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,R4,residential,2,2,0.999996,Cabarrus County / Unincorporated,LI,0.71749,0.282506,high,multi_jurisdiction_assigned,True,False,0,0.499392
CFS-PARCEL-0149726262,149726262,45894378180000,trusted,CONCORD MILLS,CAROLINA LILY,Concord,,RC-CD,unknown,4,2,0.641823,Concord,RC-CD,0.357738,0.284085,low,multi_jurisdiction_low_confidence,True,False,1,7.733154
CFS-PARCEL-0149759709,149759709,55245893770000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,GC,commercial,4,2,0.648476,Cabarrus County / Unincorporated,LI-SU,0.351513,0.296963,low,multi_jurisdiction_low_confidence,False,False,2,0.786586
CFS-PARCEL-0149782351,149782351,55439672680000,review,MIDLAND COMMERCIAL,,Cabarrus County / Unincorporated,,CR,residential,6,2,0.472098,Midland,IND,0.173877,0.298221,low,multi_jurisdiction_low_confidence,False,False,2,52.786465
CFS-PARCEL-0149822392,149822392,56400653480000,review,LAKE LYNN LODGE,,Cabarrus County / Unincorporated,Concord,LDR,residential,3,2,0.551329,Concord,RM-1,0.245898,0.305431,low,multi_jurisdiction_low_confidence,False,False,1,1.158603
CFS-PARCEL-0149773534,149773534,55448958960000,trusted,HWY 24 / 27,RACHEL NANCE ESTATE,Cabarrus County / Unincorporated,,LC,commercial,3,2,0.646316,Cabarrus County / Unincorporated,LDR,0.338621,0.307696,low,multi_jurisdiction_low_confidence,False,False,0,5.095623
CFS-PARCEL-0149752940,149752940,55160218140000,trusted,KENSINGTON FOREST,KENSINGTON FOREST PH2 MAP2,Harrisburg,,RM,residential,2,2,0.628946,Cabarrus County / Unincorporated,CR,0.317761,0.311185,low,multi_jurisdiction_low_confidence,True,False,0,7.423741
CFS-PARCEL-0149775653,149775653,55478004500000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,LI,industrial,2,2,0.658927,Midland,IND,0.341073,0.317854,low,multi_jurisdiction_low_confidence,False,False,0,1.081534
CFS-PARCEL-0149767731,149767731,55355044550000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,CR,residential,4,2,0.656544,Cabarrus County / Unincorporated,LC,0.338444,0.3181,low,multi_jurisdiction_low_confidence,False,False,2,56.070314
CFS-PARCEL-0149773740,149773740,55438859600000,review,MIDLAND COMMERCIAL,,Midland,,IND,industrial,2,2,0.661741,Cabarrus County / Unincorporated,GI,0.335649,0.326092,low,multi_jurisdiction_low_confidence,True,False,0,6.549407
CFS-PARCEL-0149777232,149777232,55344936770000,review,FLOWES STORE EAST,,Midland,,AG,agricultural,2,2,0.66508,Cabarrus County / Unincorporated,LC,0.33492,0.33016,low,multi_jurisdiction_low_confidence,True,False,0,0.487446
CFS-PARCEL-0149777728,149777728,55556380420000,review,HWY 24 / 27,,Midland,,SFR,unknown,5,2,0.667168,Midland,C24/27,0.331555,0.335613,low,multi_jurisdiction_low_confidence,True,False,3,85.815012
CFS-PARCEL-0149764571,149764571,55293273290000,review,STOUGH ROAD,,Concord,,O-I,unknown,2,2,0.741203,Cabarrus County / Unincorporated,LI,0.403647,0.337556,low,multi_jurisdiction_low_confidence,True,False,0,8.331374
CFS-PARCEL-0149820478,149820478,56331296970000,review,CENTERGROVE,,Kannapolis,,R4,residential,2,2,0.652352,Cabarrus County / Unincorporated,AO,0.313784,0.338568,low,multi_jurisdiction_low_confidence,True,False,0,0.393676
CFS-PARCEL-0149822755,149822755,56239393610000,review,DALE EARNHARDT BLVD,,Kannapolis,,R4,residential,2,2,0.671204,Cabarrus County / Unincorporated,LDR,0.331301,0.339903,low,multi_jurisdiction_low_confidence,True,False,0,3.929813
CFS-PARCEL-0149771884,149771884,55395316230000,review,CENTRAL CABARRUS HIGH SCHOOL,,Concord,Concord,I-1,unknown,3,2,0.572273,Cabarrus County / Unincorporated,MDR,0.231855,0.340418,low,multi_jurisdiction_low_confidence,True,False,0,0.099252
CFS-PARCEL-0149761314,149761314,55264710150000,trusted,ROBINSON CHURCH RD SOUTH,JOE & LINDA HARRIS,Harrisburg,,RE,residential,2,2,0.671253,Cabarrus County / Unincorporated,CR,0.328765,0.342488,low,multi_jurisdiction_low_confidence,True,False,0,7.15002
