permit_id,permit_number,parcel_number,parcel_number_normalized,official_parcel_id,objectid_1,pin14,permit_date,activity_year,permit_code,permit_type,work_type,permit_status,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,governance_warning_categories,relationship_method,relationship_confidence
5140307,BU2024-00863,55295368980000,55295368980000,CFS-PARCEL-0149765077,149765077,55295368980000,2024-04-03,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,medium,residential_standard,Concord,RM-2,residential,high,['safe_for_dashboard'],exact_pin14,low
5140352,2022-04035,56723039280000,56723039280000,CFS-PARCEL-0149828094,149828094,56723039280000,2023-01-03,2023,A,ADDITION RESIDENTIAL,Residential Addition,ISSUED,review,medium,residential_standard,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5140352,2022-04035,56723039280000,56723039280000,CFS-PARCEL-0149828095,149828095,56723039280000,2023-01-03,2023,A,ADDITION RESIDENTIAL,Residential Addition,ISSUED,review,medium,residential_standard,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5140353,2022-00357,56723039280000,56723039280000,CFS-PARCEL-0149828094,149828094,56723039280000,2022-02-07,2022,N,NEW CONSTRUCTION,,CO ISSUED,review,medium,residential_standard,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5140353,2022-00357,56723039280000,56723039280000,CFS-PARCEL-0149828095,149828095,56723039280000,2022-02-07,2022,N,NEW CONSTRUCTION,,CO ISSUED,review,medium,residential_standard,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5140354,BU2022-04035,56723039280000,56723039280000,CFS-PARCEL-0149828094,149828094,56723039280000,2023-01-03,2023,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,medium,residential_standard,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5140354,BU2022-04035,56723039280000,56723039280000,CFS-PARCEL-0149828095,149828095,56723039280000,2023-01-03,2023,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,medium,residential_standard,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5140374,2019-03519,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2019-10-11,2019,OB,OUT BUILDING,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140374,2019-03519,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2019-10-11,2019,OB,OUT BUILDING,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140375,2013-00228,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2013-01-31,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140375,2013-00228,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2013-01-31,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140376,2013-00229,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2013-01-31,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140376,2013-00229,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2013-01-31,2013,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140377,2012-0220,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-12-14,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140377,2012-0220,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-12-14,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140378,,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-24,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140378,,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-24,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140379,2012-01205,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140379,2012-01205,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140380,2012-01204,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140380,2012-01204,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140381,2012-01203,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140381,2012-01203,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140382,2012-01202,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140382,2012-01202,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140383,2012-01201,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140383,2012-01201,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140384,2012-01200,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140384,2012-01200,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140385,2012-01199,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140385,2012-01199,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140386,2012-01191,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140386,2012-01191,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140387,2012-01187,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140387,2012-01187,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140388,2012-01193,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140388,2012-01193,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140389,2012-011963,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140389,2012-011963,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140390,2012-01192,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140390,2012-01192,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140391,2012-01190,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140391,2012-01190,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140392,2012-01189,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140392,2012-01189,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140393,2012-01188,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140393,2012-01188,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140394,2011-01821,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140394,2011-01821,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140395,2012-01198,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140395,2012-01198,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140396,2012-01197,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140396,2012-01197,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140397,2012-01196,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140397,2012-01196,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140398,2012-01195,45897556660000,45897556660000,CFS-PARCEL-0149735609,149735609,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140398,2012-01195,45897556660000,45897556660000,CFS-PARCEL-0149735610,149735610,45897556660000,2012-07-16,2012,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5140585,,46719735840000,46719735840000,CFS-PARCEL-0149731671,149731671,46719735840000,2007-12-01,2007,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RM-2-CU,residential,high,['safe_for_dashboard'],exact_pin14,low
5140585,,46719735840000,46719735840000,CFS-PARCEL-0149731672,149731672,46719735840000,2007-12-01,2007,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RM-2-CU,residential,high,['safe_for_dashboard'],exact_pin14,low
5140608,BU2023-03082,46815768170000,46815768170000,CFS-PARCEL-0149738861,149738861,46815768170000,2023-09-07,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5140608,BU2023-03082,46815768170000,46815768170000,CFS-PARCEL-0149738862,149738862,46815768170000,2023-09-07,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,high,residential_standard,Concord,PUD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5140783,BU2023-04511,46719284180000,46719284180000,CFS-PARCEL-0149738203,149738203,46719284180000,2023-12-14,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
5140783,BU2023-04511,46719284180000,46719284180000,CFS-PARCEL-0149738204,149738204,46719284180000,2023-12-14,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
5140832,2024-00436,56243124640000,56243124640000,CFS-PARCEL-0149817400,149817400,56243124640000,2024-02-01,2024,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,low,residential_standard,Kannapolis,O-I,office,high,['review_sliver_overlap'],exact_pin14,low
5140832,2024-00436,56243124640000,56243124640000,CFS-PARCEL-0149817401,149817401,56243124640000,2024-02-01,2024,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,low,residential_standard,Kannapolis,O-I,office,high,['review_sliver_overlap'],exact_pin14,low
5140888,2019-02944,55363138020000,55363138020000,CFS-PARCEL-0149767254,149767254,55363138020000,2019-08-30,2019,R,REMODEL,,CLOSED,review,medium,residential_standard,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5140888,2019-02944,55363138020000,55363138020000,CFS-PARCEL-0149767271,149767271,55363138020000,2019-08-30,2019,R,REMODEL,,CLOSED,review,medium,residential_standard,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5140898,2015-02723,56220578330000,56220578330000,CFS-PARCEL-0149810662,149810662,56220578330000,2015-10-26,2015,U,UPFIT,,,review,ultra_high,estate,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140898,2015-02723,56220578330000,56220578330000,CFS-PARCEL-0149810663,149810663,56220578330000,2015-10-26,2015,U,UPFIT,,,review,ultra_high,micro,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140899,2017-02851,56220578330000,56220578330000,CFS-PARCEL-0149810662,149810662,56220578330000,2017-10-06,2017,O,OTHER,,,review,ultra_high,estate,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140899,2017-02851,56220578330000,56220578330000,CFS-PARCEL-0149810663,149810663,56220578330000,2017-10-06,2017,O,OTHER,,,review,ultra_high,micro,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140900,2017-02760,56220578330000,56220578330000,CFS-PARCEL-0149810662,149810662,56220578330000,2017-10-18,2017,O,OTHER,,,review,ultra_high,estate,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140900,2017-02760,56220578330000,56220578330000,CFS-PARCEL-0149810663,149810663,56220578330000,2017-10-18,2017,O,OTHER,,,review,ultra_high,micro,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140901,,56220578330000,56220578330000,CFS-PARCEL-0149810662,149810662,56220578330000,2009-05-01,2009,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,estate,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5140901,,56220578330000,56220578330000,CFS-PARCEL-0149810663,149810663,56220578330000,2009-05-01,2009,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,micro,Kannapolis,GC,commercial,high,['safe_for_dashboard'],exact_pin14,low
5141133,BU2024-00324,56118802600000,56118802600000,CFS-PARCEL-0149793013,149793013,56118802600000,2024-02-16,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141133,BU2024-00324,56118802600000,56118802600000,CFS-PARCEL-0149793014,149793014,56118802600000,2024-02-16,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141166,BU2024-00737,55296481580000,55296481580000,CFS-PARCEL-0149765983,149765983,55296481580000,2024-02-27,2024,C,COMMERCIAL NEW CONSTRUCTION,Commercial Group Home,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141166,BU2024-00737,55296481580000,55296481580000,CFS-PARCEL-0149765984,149765984,55296481580000,2024-02-27,2024,C,COMMERCIAL NEW CONSTRUCTION,Commercial Group Home,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141432,BU2023-02477,56213607060000,56213607060000,CFS-PARCEL-0149807657,149807657,56213607060000,2023-06-29,2023,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141432,BU2023-02477,56213607060000,56213607060000,CFS-PARCEL-0149807658,149807658,56213607060000,2023-06-29,2023,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141433,2021-04150,56213607060000,56213607060000,CFS-PARCEL-0149807657,149807657,56213607060000,2021-11-19,2021,O,OTHER,,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141433,2021-04150,56213607060000,56213607060000,CFS-PARCEL-0149807658,149807658,56213607060000,2021-11-19,2021,O,OTHER,,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141434,2020-03664,56213607060000,56213607060000,CFS-PARCEL-0149807657,149807657,56213607060000,2020-10-22,2020,O,OTHER,,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141434,2020-03664,56213607060000,56213607060000,CFS-PARCEL-0149807658,149807658,56213607060000,2020-10-22,2020,O,OTHER,,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141435,BU2024-02852,56213607060000,56213607060000,CFS-PARCEL-0149807657,149807657,56213607060000,2024-08-05,2024,O,OTHER,Commercial Repair,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141435,BU2024-02852,56213607060000,56213607060000,CFS-PARCEL-0149807658,149807658,56213607060000,2024-08-05,2024,O,OTHER,Commercial Repair,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141436,BU2024-02850,56213607060000,56213607060000,CFS-PARCEL-0149807657,149807657,56213607060000,2024-08-05,2024,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141436,BU2024-02850,56213607060000,56213607060000,CFS-PARCEL-0149807658,149807658,56213607060000,2024-08-05,2024,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,residential_standard,Concord,C-1,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141617,BU2024-02421,56209268250000,56209268250000,CFS-PARCEL-0149806230,149806230,56209268250000,2024-06-28,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141617,BU2024-02421,56209268250000,56209268250000,CFS-PARCEL-0149806231,149806231,56209268250000,2024-06-28,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141625,2019-01490,46804157090000,46804157090000,CFS-PARCEL-0149744375,149744375,46804157090000,2019-05-10,2019,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PRD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141625,2019-01490,46804157090000,46804157090000,CFS-PARCEL-0149744376,149744376,46804157090000,2019-05-10,2019,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PRD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141641,BU2022-04219,55296500820000,55296500820000,CFS-PARCEL-0149766015,149766015,55296500820000,2022-12-15,2022,R,REMODEL,Residential Repair,ISSUED,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141641,BU2022-04219,55296500820000,55296500820000,CFS-PARCEL-0149766016,149766016,55296500820000,2022-12-15,2022,R,REMODEL,Residential Repair,ISSUED,review,medium,residential_standard,Concord,RC,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5141675,BU2023-04450,56128328880000,56128328880000,CFS-PARCEL-0149804608,149804608,56128328880000,2023-12-14,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Kannapolis,R4,residential,medium,['safe_for_dashboard'],exact_pin14,low
5141675,BU2023-04450,56128328880000,56128328880000,CFS-PARCEL-0149804609,149804609,56128328880000,2023-12-14,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Kannapolis,R4,residential,medium,['safe_for_dashboard'],exact_pin14,low
5141845,2020-02816,46706455340000,46706455340000,CFS-PARCEL-0149728812,149728812,46706455340000,2020-08-19,2020,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
5141845,2020-02816,46706455340000,46706455340000,CFS-PARCEL-0149728813,149728813,46706455340000,2020-08-19,2020,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
