official_parcel_id,objectid_1,pin14,subdiv_name,nbh_name,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,primary_governance_warning,total_permit_count,first_permit_date,latest_permit_date,active_year_count,recent_permit_count_1yr,recent_permit_count_3yr,total_permit_amount,avg_permit_amount,dominant_permit_type,dominant_work_type,latest_permit_status,ambiguous_permit_count,has_unmatched_or_ambiguous_permit_flag,co_date_future_outlier_count,development_activity_score,development_activity_class
CFS-PARCEL-0149762662,149762662,55275237690000,VILLAS AT ROCKY RIVER,THE MILLS AT ROCKY RIVER,trusted,ultra_high,commercial_large,Concord,,PUD,unknown,high,jurisdiction_code_semantics_review,13,2025-03-03,2025-12-31,1,13,13,11800000.0,907692.3076923077,commercial_new_construction,commercial_new,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149787750,149787750,56039998030000,,BIRCH STREET,review,ultra_high,estate,Kannapolis,,R18,residential,high,safe_for_dashboard,13,2003-06-01,2025-09-30,8,1,6,8469780.0,1411630.0,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149797928,149797928,56133499440000,,MIDWAY WEST,review,ultra_high,commercial_large,Kannapolis,,R8,residential,high,safe_for_dashboard,13,2018-06-19,2024-01-17,3,0,11,4815770.91,370443.91615384613,upfit,commercial_upfit,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149747526,149747526,55070193500000,,HARRISBURG,review,ultra_high,commercial_large,Harrisburg,,PUD,mixed_use,high,review_sliver_overlap,13,2007-04-01,2025-08-29,9,2,2,3162209.0,287473.54545454547,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726478,149726478,45895508020000,CHRISTENBURY CORNERS NE QUADRANT PH 1,CONCORD MILLS,review,unknown,residential_standard,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,13,2014-11-20,2025-05-29,5,7,7,1966261.82,151250.90923076923,other,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149800086,149800086,56112769640000,,CONCORD PARKWAY NORTH,review,ultra_high,commercial_large,Concord,,O-I,unknown,high,review_sliver_overlap,13,2003-08-01,2025-02-19,12,1,2,1628979.0,180997.66666666666,other,residential_accessory_structure,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149826829,149826829,56702301440000,TOWN SQUARE PROPERTIES II LLC,MT PLEASANT COMMERCIAL,trusted,medium,residential_standard,Mt. Pleasant,,CC,commercial,high,safe_for_dashboard,13,2003-08-01,2023-05-31,3,0,8,91000.0,30333.333333333332,other,commercial_sign,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149741426,149741426,46905708090000,,AIRPORT,review,ultra_high,commercial_large,Concord,,I-2,unknown,high,review_multi_jurisdiction,12,2011-03-31,2025-07-25,5,4,5,50282450.33,4571131.848181819,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149728449,149728449,45982810130000,HSREI LLC AT AMC,CHARLOTTE MOTOR SPEEDWAY,trusted,ultra_high,commercial_large,Concord,,I-1,unknown,high,review_sliver_overlap,12,2008-02-01,2025-05-20,8,2,3,6885668.83,1377133.766,commercial_new_construction,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726808,149726808,45897491730000,,CONCORD MILLS,review,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,12,2009-01-01,2025-12-08,4,7,8,2687825.0,298647.22222222225,commercial_new_construction,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149821298,149821298,56348144260000,,NEW GILEAD,review,medium,estate,Cabarrus County / Unincorporated,,LDR-SU,residential,high,review_sliver_overlap,12,2012-06-27,2025-12-05,9,2,3,210956.0,19177.818181818184,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149727763,149727763,45992935780000,,AIRPORT,review,medium,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,12,2015-02-05,2025-10-23,9,1,3,174400.0,15854.545454545456,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149810484,149810484,56220108290000,MORNINGSTAR GROUP PROP,SOUTH 29A,trusted,ultra_high,commercial_large,Kannapolis,,LI,industrial,high,review_multi_jurisdiction,12,2012-08-13,2025-09-04,9,1,3,132100.0,12009.090909090908,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149813847,149813847,56209703770000,86 UNION STREET SOUTH,DOWNTOWN CONCORD,review,ultra_high,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,11,2018-01-02,2025-03-11,6,2,6,17957322.0,1632483.8181818181,other,commercial_sign,inspections,11,True,0,100.0,very_high_activity
CFS-PARCEL-0149813848,149813848,56209703770000,86 UNION STREET SOUTH,DOWNTOWN CONCORD,review,ultra_high,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,11,2018-01-02,2025-03-11,6,2,6,17957322.0,1632483.8181818181,other,commercial_sign,inspections,11,True,0,100.0,very_high_activity
CFS-PARCEL-0149734624,149734624,46803324860000,,AIRPORT,review,low,residential_standard,Concord,,O-I,unknown,high,jurisdiction_code_semantics_review,11,2025-08-15,2025-10-15,1,11,11,2685751.83,244159.25727272726,commercial_new_construction,commercial_new,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149775786,149775786,55484416580000,,FAGGARTS EAST,review,luxury,commercial_large,Cabarrus County / Unincorporated,,LDR,residential,high,safe_for_dashboard,11,2018-04-18,2025-10-13,7,3,7,307211.0,30721.1,residential_manufactored_home,residential_mobile,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149788068,149788068,55685723050000,,MIAMI CHURCH RD,review,luxury,commercial_large,Cabarrus County / Unincorporated,,CR,residential,high,safe_for_dashboard,11,2014-09-12,2023-07-03,2,0,10,60000.0,6000.0,new_construction,residential_new,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149805705,149805705,56208785080000,NOVI RISE LLC,DOWNTOWN CONCORD,trusted,ultra_high,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,10,2020-12-08,2025-06-12,6,5,7,28074895.0,3119432.777777778,other,commercial_repair,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149784549,149784549,56018447400000,NOLIM GROUP S A INC,INTERNATIONAL BUSINESS PARK,trusted,ultra_high,commercial_large,Concord,,I-2,unknown,high,review_sliver_overlap,10,2016-09-13,2025-12-11,5,3,3,24969904.0,2496990.4,upfit,commercial_upfit,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149785044,149785044,56020084910000,HAAS 300K SPEC BUILDING,BISCAYNE / TRINITY CHURCH,trusted,ultra_high,commercial_large,Kannapolis,,CD,unknown,medium,jurisdiction_code_semantics_review,10,2018-06-08,2025-10-29,6,2,3,20555220.0,2055522.0,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149740870,149740870,46904306160000,AXIAL BONDS FARM,AIRPORT,trusted,ultra_high,commercial_large,Concord,,I-2,unknown,high,review_sliver_overlap,10,2023-01-18,2024-05-02,2,0,10,17635893.0,1763589.3,other,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149805752,149805752,56208212260000,,LOGAN NORTH,review,high,estate,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,10,2017-08-21,2025-10-31,3,8,9,2201667.0,220166.7,commercial_new_construction,commercial_new,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149727653,149727653,45995270340000,,CONCORD MILLS,review,ultra_high,extreme_large,Concord,,C-2,unknown,high,review_sliver_overlap,10,2006-09-01,2025-06-30,8,3,4,1465867.24,244311.20666666667,other,commercial_new,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149814152,149814152,56211083240000,,CABARRUS/MCGILL,review,luxury,residential_standard,Concord,,C-1,unknown,high,review_sliver_overlap,10,2017-12-21,2025-04-15,5,3,3,773500.0,77350.0,upfit,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149808607,149808607,56214651550000,,NORTH CHURCH,review,ultra_high,commercial_large,Concord,,O-I,unknown,high,review_sliver_overlap,9,2010-09-03,2025-05-05,8,2,3,11993922.0,1998987.0,other,commercial_demolition,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149803298,149803298,56203431470000,,CABARRUS/MCGILL,review,ultra_high,commercial_large,Concord,,PUD,unknown,high,review_sliver_overlap,9,2003-07-01,2025-06-19,6,1,6,6337448.0,905349.7142857143,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149807214,149807214,56212074070000,CANNON HOLDING CORPORATION,NORTH CHURCH,trusted,medium,residential_standard,Concord,,RC,unknown,high,review_sliver_overlap,9,2023-05-11,2025-10-30,2,4,9,1214550.0,242910.0,demolition,commercial_new,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149805350,149805350,56207842210000,,NORTH HISTORIC CONCORD,review,ultra_high,estate,Concord,,RM-2,residential,high,safe_for_dashboard,9,2011-07-19,2025-07-31,6,3,4,16207.0,16207.0,commercial_new_construction,residential_repair,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149752688,149752688,55097668820000,CONCORD COMMERCE PARK,CONCORD PARKWAY SOUTH,trusted,ultra_high,commercial_large,Concord,,CD,unknown,high,jurisdiction_code_semantics_review,8,2024-12-18,2025-12-15,2,6,8,14203630.0,1775453.75,upfit,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149793477,149793477,56023847880000,RECOMB MPV KELLSWATER,KANNAPOLIS PARKWAY,trusted,luxury,residential_standard,Kannapolis,,GC,commercial,high,safe_for_dashboard,8,2025-06-18,2025-12-12,1,8,8,3702092.0,462761.5,other,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726572,149726572,45895765320000,OUT PARCEL #1 - WAL-MART PARCEL,CONCORD MILLS,trusted,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,8,2022-12-21,2025-10-17,4,2,7,699000.0,99857.14285714286,demolition,commercial_demolition,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149766322,149766322,55297884590000,WILSHIRE INDUSTRIAL,HWY 601 / 49,trusted,luxury,estate,Concord,,C-2,unknown,medium,jurisdiction_code_semantics_review,8,2008-07-01,2025-08-28,5,4,5,40000.0,10000.0,commercial_new_construction,commercial_demolition,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726170,149726170,45892802850000,CHRISTENBURY VILLAGE,CONCORD MILLS,trusted,ultra_high,estate,Concord,,PUD,unknown,high,jurisdiction_code_semantics_review,7,2024-09-06,2025-05-13,2,5,7,2346500.0,335214.28571428574,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149758473,149758473,55187496190000,,STOUGH ROAD,review,ultra_high,commercial_large,Concord,,I-1,unknown,high,review_multi_jurisdiction,7,2023-06-16,2025-06-05,3,4,7,1624054.0,232007.7142857143,commercial_new_construction,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149727764,149727764,45993104210000,CONVENTION CENTER PLAZA (RECOMB),CONCORD MILLS,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,6,2023-08-03,2025-04-29,2,4,6,21375182.0,3562530.3333333335,other,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149727765,149727765,45993155790000,,CONCORD MILLS,review,luxury,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,6,2025-07-24,2025-08-19,1,6,6,13393448.0,2232241.3333333335,other,commercial_wall,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149741897,149741897,46917728160000,HIGHWAY 73 PARKWAY,BISCAYNE / TRINITY CHURCH,trusted,luxury,commercial_large,Kannapolis,,GC-CZ,commercial,high,review_multi_jurisdiction,6,2024-11-18,2025-02-26,2,4,6,2100769.0,350128.1666666667,commercial_new_construction,commercial_new,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149732050,149732050,46723355750000,MERCER ESTATES,MERCER ESTATES,trusted,high,estate,Cabarrus County / Unincorporated,,CR,residential,high,safe_for_dashboard,6,2025-07-31,2025-09-11,1,6,6,1690000.0,281666.6666666667,extra_feature,residential_accessory_structure,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149823846,149823846,56434953310000,,RIMER TOWN,review,luxury,estate,Cabarrus County / Unincorporated,,AO,agricultural,high,safe_for_dashboard,6,2019-12-16,2025-03-21,2,5,5,250000.0,41666.666666666664,extra_feature,residential_accessory_structure,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149806687,149806687,56209802510000,,DOWNTOWN CONCORD,review,medium,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,6,2016-10-10,2025-12-05,2,5,5,28500.0,5700.0,other,commercial_sign,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726538,149726538,45894851480000,CHRISTENBURY COMMONS TOWNHOMES,CHRISTENBURY COMMONS TOWNHOMES,trusted,medium,residential_standard,Concord,,PUD,unknown,high,jurisdiction_code_semantics_review,5,2025-02-12,2025-02-12,1,5,5,1002405.0,200481.0,new_construction,residential_new,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149738664,149738664,46814715320000,TOWNHOMES AT CANNON RUN,CANNON RUN,trusted,medium,residential_standard,Concord,,PUD,unknown,high,jurisdiction_code_semantics_review,5,2025-05-14,2025-05-14,1,5,5,550000.0,110000.0,new_construction,residential_new,closed,0,False,0,99.22,very_high_activity
CFS-PARCEL-0149790105,149790105,56108845050026,TOWNS AT CLIFFWOOD CONDOS,TOWNS AT CLIFFWOOD,review,low,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,5,2025-10-13,2025-10-13,1,5,5,500000.0,100000.0,commercial_new_construction,commercial_new,issued,0,False,0,99.1,very_high_activity
CFS-PARCEL-0149819992,149819992,56311092240000,,BRANCHVIEW COMMERCIAL,review,medium,residential_standard,Concord,,C-1,unknown,high,review_sliver_overlap,6,2023-12-29,2025-05-01,2,4,6,102000.0,34000.0,other,commercial_sign,,0,False,0,99.03,very_high_activity
CFS-PARCEL-0149737057,149737057,46811572640000,CONSERVATION EASEMENT,WEST CABARRUS,trusted,ultra_high,commercial_large,Cabarrus County / Unincorporated,,OI,office,high,review_multi_jurisdiction,13,2009-07-01,2024-09-23,10,0,2,1488426.0,148842.6,other,commercial_upfit,closed,0,False,0,98.52,very_high_activity
CFS-PARCEL-0149811553,149811553,56223393280000,,OLD EARNHARDT,review,luxury,estate,Concord,,C-2,unknown,high,review_sliver_overlap,11,2008-01-01,2025-07-11,6,2,2,1205419.0,401806.3333333333,commercial_new_construction,commercial_repair,inspections,0,False,0,98.24,very_high_activity
CFS-PARCEL-0149791494,149791494,56109632240000,,MONTFORD AVE AREA,review,high,residential_standard,Concord,,RM-2,residential,high,safe_for_dashboard,7,2022-05-17,2025-05-06,3,3,6,226000.0,32285.714285714286,addition_residential,residential_addition,closed,0,False,0,98.06,very_high_activity
CFS-PARCEL-0149803148,149803148,56146088720001,DAVID H MURDOCK CORE LABORATORY,NCRC/KANNAPOLIS DOWNTOWN,trusted,ultra_high,residential_standard,Kannapolis,,CC,commercial,high,safe_for_dashboard,11,2013-12-13,2025-01-21,9,1,2,7736515.0,773651.5,upfit,commercial_upfit,closed,0,False,0,98.0,very_high_activity
CFS-PARCEL-0149829066,149829066,56900883060000,,LENTZ HARNESS SHOP RD,review,medium,estate,Cabarrus County / Unincorporated,,AO,agricultural,high,safe_for_dashboard,6,2025-09-16,2025-09-16,1,6,6,0.0,0.0,extra_feature,residential_accessory_structure,inspections,0,False,0,98.0,very_high_activity
CFS-PARCEL-0149807898,149807898,56210691920000,,CONCORD PARKWAY NORTH,review,luxury,commercial_large,Concord,,I-2,unknown,high,review_sliver_overlap,14,2013-12-16,2023-01-24,10,0,1,978800.0,75292.30769230769,other,commercial_upfit,,0,False,0,97.97,very_high_activity
CFS-PARCEL-0149749222,149749222,55078667140000,HARRISBURG PROPERTIES,HARRISBURG,trusted,ultra_high,estate,Harrisburg,,GC,commercial,high,safe_for_dashboard,11,2011-06-17,2024-12-12,7,0,5,4427115.0,491901.6666666667,upfit,commercial_upfit,inspections,0,False,0,97.94,very_high_activity
CFS-PARCEL-0149764871,149764871,55294079690000,,STOUGH ROAD,review,ultra_high,commercial_large,Concord,,O-I,unknown,low,review_low_confidence,13,2002-08-01,2024-06-04,8,0,3,679130.0,61739.09090909091,other,commercial_upfit,closed,0,False,0,97.5,very_high_activity
CFS-PARCEL-0149811826,149811826,56227807710000,COPPERFIELD NORTHEAST,NORTHLIGHT,review,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,6,2016-05-31,2025-08-05,3,4,4,1336587.0,334146.75,other,commercial_abc_store,closed,6,True,0,96.38,very_high_activity
CFS-PARCEL-0149811827,149811827,56227807710000,COPPERFIELD NORTHEAST,NORTHLIGHT,review,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,6,2016-05-31,2025-08-05,3,4,4,1336587.0,334146.75,other,commercial_abc_store,closed,6,True,0,96.38,very_high_activity
CFS-PARCEL-0149811575,149811575,56225440280000,,NORTHLIGHT,review,medium,residential_standard,Concord,,I-1,unknown,high,review_sliver_overlap,13,2013-08-23,2024-12-12,8,0,3,252200.0,21016.666666666668,upfit,commercial_upfit,issued,0,False,0,96.21,very_high_activity
CFS-PARCEL-0149726262,149726262,45894378180000,CAROLINA LILY,CONCORD MILLS,trusted,ultra_high,estate,Concord,,RC-CD,unknown,low,review_low_confidence,8,2024-06-14,2025-07-29,2,1,8,8387500.0,1048437.5,commercial_new_construction,commercial_new,closed,0,False,0,96.0,very_high_activity
CFS-PARCEL-0149728602,149728602,45993001290000,HSREI LLC AT AMC,CHARLOTTE MOTOR SPEEDWAY,trusted,ultra_high,commercial_large,Concord,,I-2-CD,unknown,high,jurisdiction_code_semantics_review,7,2024-03-11,2025-05-23,2,2,7,15448312.0,2206901.714285714,upfit,commercial_upfit,inspections,0,False,0,96.0,very_high_activity
CFS-PARCEL-0149790125,149790125,56109576190000,BUFFALO TERRACE APARTMENTS,CONCORD PARKWAY NORTH,trusted,ultra_high,estate,Concord,,C-2,unknown,high,review_sliver_overlap,9,2023-06-14,2024-12-18,2,0,9,4069310.0,508663.75,commercial_new_construction,commercial_new,closed,0,False,0,95.83,very_high_activity
CFS-PARCEL-0149726096,149726096,45893633730000,CHRISTENBURY SW CORNER,CONCORD MILLS,trusted,luxury,residential_standard,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,13,2015-07-31,2024-12-13,6,0,3,3360895.0,280074.5833333333,other,commercial_sign,inspections,0,False,0,95.58,very_high_activity
CFS-PARCEL-0149755293,149755293,55170468020000,,HARRISBURG,review,ultra_high,commercial_large,Harrisburg,Harrisburg,OI,office,high,review_sliver_overlap,14,2009-10-01,2023-08-02,7,0,2,558582.0,69822.75,other,commercial_daycare,closed,0,False,0,95.24,very_high_activity
CFS-PARCEL-0149726619,149726619,45899200440000,,CONCORD MILLS,review,ultra_high,commercial_large,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,8,2008-07-01,2025-07-30,6,2,4,2588676.0,431446.0,upfit,commercial_upfit,inspections,0,False,0,95.24,very_high_activity
CFS-PARCEL-0149734311,149734311,46805332680000,R/W & EASEMENT COX MILL HIGH SCHOOL,POPLAR TENT WEST,review,ultra_high,commercial_large,Concord,,RL,residential,high,review_multi_jurisdiction,12,2008-01-01,2024-07-02,9,0,3,493439.35,61679.91875,other,commercial_upfit,closed,12,True,0,95.08,very_high_activity
CFS-PARCEL-0149734312,149734312,46805332680000,R/W & EASEMENT COX MILL HIGH SCHOOL,POPLAR TENT WEST,review,ultra_high,commercial_large,Concord,,RL,residential,high,review_multi_jurisdiction,12,2008-01-01,2024-07-02,9,0,3,493439.35,61679.91875,other,commercial_upfit,closed,12,True,0,95.08,very_high_activity
CFS-PARCEL-0149727308,149727308,45982809390000,HSREI LLC AT AMC,CHARLOTTE MOTOR SPEEDWAY,trusted,ultra_high,estate,Concord,,I-1,unknown,high,review_sliver_overlap,8,2004-05-01,2025-02-18,6,2,4,2234460.0,446892.0,upfit,commercial_upfit,inspections,0,False,0,95.05,very_high_activity
CFS-PARCEL-0149804453,149804453,56205758410000,CITY OF CONCORD,CABARRUS/MCGILL,trusted,luxury,estate,Concord,,C-2-CD,unknown,high,review_sliver_overlap,12,2010-07-08,2024-05-02,10,0,2,1638750.0,204843.75,commercial_new_construction,commercial_repair,closed,0,False,0,94.64,very_high_activity
CFS-PARCEL-0149808530,149808530,56214025350000,,NORTH CHURCH,review,luxury,residential_standard,Concord,,B-1,unknown,high,review_sliver_overlap,10,2009-01-01,2025-07-01,8,1,3,1581465.0,225923.57142857142,upfit,commercial_upfit,co_issued,0,False,0,94.6,very_high_activity
CFS-PARCEL-0149731709,149731709,46719184870000,33.365 AC - HARRIS ROAD,WEST CABARRUS,review,ultra_high,estate,Concord,,PUD,unknown,high,review_multi_jurisdiction,14,2018-03-23,2023-07-12,5,0,2,7128353.0,509168.0714285714,upfit,commercial_upfit,issued,14,True,0,94.0,very_high_activity
CFS-PARCEL-0149731710,149731710,46719184870000,33.365 AC - HARRIS ROAD,WEST CABARRUS,review,ultra_high,estate,Concord,,PUD,unknown,high,review_multi_jurisdiction,14,2018-03-23,2023-07-12,5,0,2,7128353.0,509168.0714285714,upfit,commercial_upfit,issued,14,True,0,94.0,very_high_activity
CFS-PARCEL-0149790854,149790854,56113661820000,,RIDGEVIEW CONDOS,review,low,estate,Concord,,RC,unknown,high,review_sliver_overlap,19,2021-08-06,2021-08-06,1,0,0,201900.0,201900.0,other,,closed,0,False,0,93.92,very_high_activity
CFS-PARCEL-0149726686,149726686,45895661000000,CENTER AT KINGS GRANT CROSSING II,CONCORD MILLS,review,luxury,residential_standard,Concord,,C-2,unknown,high,review_multi_jurisdiction,17,2009-09-01,2022-09-12,7,0,0,9400.0,2350.0,commercial_new_construction,commercial_sign,issued,17,True,0,93.92,very_high_activity
CFS-PARCEL-0149726687,149726687,45895661000000,CENTER AT KINGS GRANT CROSSING II,CONCORD MILLS,review,luxury,residential_standard,Concord,,C-2,unknown,high,review_multi_jurisdiction,17,2009-09-01,2022-09-12,7,0,0,9400.0,2350.0,commercial_new_construction,commercial_sign,issued,17,True,0,93.92,very_high_activity
CFS-PARCEL-0149750203,149750203,46907739870000,,AIRPORT,review,luxury,estate,Concord,,I-1,unknown,high,review_sliver_overlap,13,2007-03-01,2023-02-02,11,0,1,200100.0,20010.0,other,commercial_upfit,issued,0,False,0,93.9,very_high_activity
CFS-PARCEL-0149792403,149792403,56115725670000,E.J Winecoff Est.,HERTFORDSHIRE,trusted,ultra_high,commercial_large,Concord,,RC,unknown,high,review_sliver_overlap,18,2015-11-16,2022-06-02,3,0,0,188500.0,14500.0,other,commercial_sign,issued,0,False,0,93.83,very_high_activity
CFS-PARCEL-0149727290,149727290,45992282340000,EMBASSY SUITES CONCORD CONVENTION CENTER,CONCORD MILLS,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,7,2007-03-01,2025-11-17,5,3,4,120976.0,24195.2,other,commercial_upfit,closed,0,False,0,93.25,very_high_activity
CFS-PARCEL-0149821457,149821457,56345033580000,PAUL B CLINE PROPERTY,I-85 AT LANE STREET,trusted,luxury,commercial_large,Cabarrus County / Unincorporated,,LC,commercial,high,review_sliver_overlap,11,2005-06-01,2025-01-31,6,1,3,447000.0,74500.0,other,commercial_abc_store,closed,0,False,0,92.95,very_high_activity
CFS-PARCEL-0149817756,149817756,56300052580000,,HWY 601 / 49,review,luxury,estate,Concord,,I-1,unknown,high,review_sliver_overlap,8,2020-06-26,2025-01-23,5,2,4,1952865.0,244108.125,commercial_new_construction,commercial_new,closed,0,False,0,92.87,very_high_activity
CFS-PARCEL-0149800178,149800178,56135935600000,CASTLE & COOKE,NCRC/KANNAPOLIS DOWNTOWN,trusted,luxury,residential_standard,Kannapolis,,CC,commercial,high,safe_for_dashboard,14,2006-05-01,2024-09-06,6,0,2,380595.0,42288.333333333336,other,commercial_upfit,inspections,0,False,0,92.74,very_high_activity
CFS-PARCEL-0149734339,149734339,46724076740000,RENAISSANCE SQUARE,WEST CABARRUS,trusted,luxury,residential_standard,Kannapolis,,GC,commercial,medium,safe_for_dashboard,12,2007-10-01,2023-04-06,8,0,3,319700.0,53283.333333333336,commercial_new_construction,commercial_sign,issued,0,False,0,92.51,very_high_activity
CFS-PARCEL-0149815244,149815244,56235225110000,HAROLD R EDDLEMAN,LAKE FISHER,trusted,high,residential_standard,Cabarrus County / Unincorporated,,MDR,residential,high,safe_for_dashboard,7,2023-01-03,2025-05-20,3,2,7,58700.0,19566.666666666668,remodel,commercial_group_home,closed,0,False,0,92.31,very_high_activity
CFS-PARCEL-0149806557,149806557,56209758020000,,DOWNTOWN CONCORD,review,ultra_high,estate,Concord,,CC,commercial,high,safe_for_dashboard,13,2010-02-04,2023-06-22,8,0,1,39515000.0,4939375.0,other,commercial_upfit,issued,0,False,0,92.0,very_high_activity
CFS-PARCEL-0149804254,149804254,56204952260000,,BOYS CLUB,review,luxury,estate,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,13,2014-05-22,2023-08-07,10,0,1,185802.0,23225.25,other,commercial_upfit,closed,0,False,0,91.81,very_high_activity
CFS-PARCEL-0149727599,149727599,45992503930000,WEDDINGTON ROAD,AIRPORT,trusted,ultra_high,commercial_large,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,17,2013-01-30,2018-11-27,4,0,0,182350.0,45587.5,commercial_new_construction,,,0,False,0,91.78,very_high_activity
CFS-PARCEL-0149733353,149733353,46735613280000,CODDLE CREEK LLC,WEST CABARRUS,trusted,ultra_high,commercial_large,Kannapolis,,CD,unknown,high,review_multi_jurisdiction,9,2016-09-09,2025-09-16,6,2,2,3122000.0,346888.8888888889,other,commercial_upfit,inspections,0,False,0,91.48,very_high_activity
CFS-PARCEL-0149792067,149792067,56008150960000,,CABARRUS COUNTRY CLUB,review,ultra_high,commercial_large,Concord,,RM-2,residential,high,review_sliver_overlap,10,2009-07-01,2025-09-04,8,1,2,2691400.0,299044.44444444444,upfit,commercial_upfit,closed,0,False,0,91.29,very_high_activity
CFS-PARCEL-0149740820,149740820,46834621220000,CEDARBROOK ACRES,CEDARBROOK ACRES,trusted,luxury,estate,Cabarrus County / Unincorporated,,AO,agricultural,high,safe_for_dashboard,12,2014-11-03,2023-07-20,5,0,4,505750.0,84291.66666666667,extra_feature,residential_accessory_structure,,0,False,0,91.11,very_high_activity
CFS-PARCEL-0149758762,149758762,55192043000000,,ROBERTA MILLS,review,ultra_high,commercial_large,Concord,,RC,unknown,high,review_sliver_overlap,9,2018-06-06,2024-12-06,2,0,8,2251976.0,250219.55555555556,other,commercial_repair,closed,0,False,0,91.06,very_high_activity
CFS-PARCEL-0149807455,149807455,56209822300000,,DOWNTOWN CONCORD,review,medium,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,5,2024-11-15,2025-05-28,2,4,5,96928.0,24232.0,other,commercial_sign,closed,0,False,0,90.96,very_high_activity
