official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,planning_boundary_type,dominant_zoning_code_raw,dominant_zoning_general_normalized,dominant_zoning_label_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,has_multiple_zoning,has_multiple_zoning_jurisdictions,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149784052,149784052,56011740170000,review,BISCAYNE / TRINITY CHURCH,,Kannapolis,,,LI,industrial,LI,3,1,0.715457,1.0,Kannapolis,R18-CZ,0.234425,0.481032,low,multi_zone_low_confidence,True,False,0,2.978334
CFS-PARCEL-0149725926,149725926,162 124,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,1,1,0.715574,0.715574,,,,,low,single_zone_low_confidence,False,False,0,0.388837
CFS-PARCEL-0149774115,149774115,55448762380000,trusted,FOX CREEK,FOX CREEK PH4,Midland,,,SFR,unknown,SFR,2,1,0.71588,1.0,Midland,SFR,0.29783,0.41805,low,multi_zone_low_confidence,True,False,0,0.145575
CFS-PARCEL-0149746476,149746476,55066751580000,review,HARRISBURG SOUTH,,Harrisburg,,,RE,residential,RE,2,1,0.716324,0.717369,Harrisburg,RM,0.001045,0.715279,low,multi_zone_low_confidence,True,False,1,0.528278
CFS-PARCEL-0149804811,149804811,56205742680000,review,BOYS CLUB,,Concord,,,RC,unknown,RC,3,1,0.716514,1.0,Concord,I-2,0.273171,0.443343,low,multi_zone_low_confidence,True,False,0,0.273097
CFS-PARCEL-0149792236,149792236,56118542040000,review,GAITHER STREET,,Concord,,,RC,unknown,RC,3,1,0.717308,1.0,Concord,C-2,0.282689,0.434619,low,multi_zone_low_confidence,True,False,1,1.11459
CFS-PARCEL-0149827927,149827927,56716107970000,trusted,MT PLEASANT OUTSIDE,BYRD/STEINBACHER PLAT,Mt. Pleasant,Mt. Pleasant,etj,RL,residential,RL,2,1,0.717385,0.987157,Mt. Pleasant,RL,0.269771,0.447614,low,multi_zone_low_confidence,True,False,0,11.177586
CFS-PARCEL-0149821607,149821607,56400811770000,review,LAKE LYNN LODGE,,Concord,Concord,etj,RM-1,residential,RM-1,2,2,0.717387,0.997898,Cabarrus County / Unincorporated,LDR,0.280511,0.436876,low,multi_jurisdiction_low_confidence,True,True,0,2.201653
CFS-PARCEL-0149807773,149807773,56212691270000,review,NE MEDICAL CENTER,,Concord,,,C-2,unknown,C-2,3,1,0.718264,1.0,Concord,C-1,0.281719,0.436545,low,multi_zone_low_confidence,True,False,1,0.857786
CFS-PARCEL-0149826929,149826929,56702654330000,review,MT PLEASANT COMMERCIAL,,Mt. Pleasant,,,RM,residential,RM,2,1,0.718401,1.0,Mt. Pleasant,I-1,0.282098,0.436303,low,multi_zone_low_confidence,True,False,0,0.733924
CFS-PARCEL-0149725836,149725836,45890737670000,trusted,DOMINION CREST,DOMINION CREST AT HIGHLAND CREEK PH 1 MAP 2,Concord,,,R-CO,residential,R-CO,1,1,0.718478,0.718478,,,,,low,single_zone_low_confidence,False,False,0,0.146378
CFS-PARCEL-0149785319,149785319,55545961430000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,,LDR,residential,LDR,2,2,0.719091,1.0,Midland,AG,0.282405,0.436685,low,multi_jurisdiction_low_confidence,True,True,0,7.570165
CFS-PARCEL-0149800303,149800303,56137873920000,trusted,KANNAPOLIS MIDDLE SCHOOL,132 WAYNE AVENUE LLC,Kannapolis,,,R8,residential,R8,1,1,0.719357,0.719357,,,,,low,single_zone_low_confidence,False,False,0,0.174448
CFS-PARCEL-0149730759,149730759,46717468900000,trusted,BROOKVUE,BROOKVUE PH 2 MAP 1,Concord,,,RM-2-CD,residential,RM-2-CD,2,1,0.719381,1.0,Concord,RM-2-CU,0.280619,0.438762,low,multi_zone_low_confidence,True,False,0,0.185229
CFS-PARCEL-0149725048,149725048,160 1210001,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.719649,0.999996,Kannapolis,GC,0.280347,0.439303,low,multi_zone_low_confidence,True,False,0,6.931989
CFS-PARCEL-0149781117,149781117,55797654030000,review,HAHN SCOTT RD,,Cabarrus County / Unincorporated,Mt. Pleasant,etj,AO,agricultural,AO,2,2,0.719912,1.0,Mt. Pleasant,RL,0.280088,0.439824,low,multi_jurisdiction_low_confidence,True,True,0,53.662743
CFS-PARCEL-0149755793,149755793,55174656450000,review,HARRISBURG SOUTH,,Cabarrus County / Unincorporated,Harrisburg,etj,LDR,residential,LDR,2,2,0.720391,1.0,Harrisburg,RE,0.279681,0.44071,low,multi_jurisdiction_low_confidence,True,True,0,33.456615
CFS-PARCEL-0149721185,149721185,143 004,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,etj,R8,residential,R8,3,1,0.720424,0.999999,Kannapolis,R8,0.180542,0.539882,low,multi_zone_low_confidence,True,False,0,12.718712
CFS-PARCEL-0149784309,149784309,56014660660000,trusted,INTERNATIONAL BUSINESS PARK,INTERNATIONAL BUSINESS PARK,Concord,,,I-1,unknown,I-1,2,1,0.720558,1.0,Concord,C-2,0.279442,0.441116,low,multi_zone_low_confidence,True,False,0,0.03935
CFS-PARCEL-0149787321,149787321,56038565190000,review,BETHPAGE RD AREA,,Kannapolis,,,O-I,office,O-I,6,1,0.720604,0.999999,Kannapolis,O-I,0.271182,0.449422,low,multi_zone_low_confidence,True,False,4,44.942171
CFS-PARCEL-0149782643,149782643,56003795000000,trusted,GEORGE LILES PARKWAY,PROVINCE GREEN,Concord,,,C-2,unknown,C-2,3,1,0.72084,1.0,Concord,C-2,0.279159,0.441681,low,multi_zone_low_confidence,True,False,1,10.863382
CFS-PARCEL-0149767660,149767660,55343899480000,trusted,HWY 24 / 27,LEWIS E DORTON SR ESTATE,Cabarrus County / Unincorporated,,,LC,commercial,LC,3,2,0.721842,0.861464,Cabarrus County / Unincorporated,CR,0.139216,0.582626,low,multi_jurisdiction_low_confidence,True,True,1,2.340708
CFS-PARCEL-0149730702,149730702,46717414270000,trusted,BROOKVUE,BROOKVUE PH 2 MAP 1,Concord,,,RM-2-CD,residential,RM-2-CD,2,1,0.722287,1.0,Concord,RM-2-CU,0.277713,0.444574,low,multi_zone_low_confidence,True,False,0,0.213343
CFS-PARCEL-0149803653,149803653,56203522300000,review,CABARRUS/MCGILL,,Concord,,,I-2,unknown,I-2,2,1,0.722463,1.0,Concord,RV,0.277537,0.444926,low,multi_zone_low_confidence,True,False,0,0.334349
CFS-PARCEL-0149742027,149742027,46928860340000,trusted,PINE CREEK,PINE CREEK PH 3,Kannapolis,,,R1,residential,R1,2,1,0.722644,1.0,Kannapolis,AG,0.277356,0.445288,low,multi_zone_low_confidence,True,False,0,2.068054
CFS-PARCEL-0149777345,149777345,55574050550000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,,CR,residential,CR,2,1,0.722753,1.0,Cabarrus County / Unincorporated,AO,0.277247,0.445506,low,multi_zone_low_confidence,True,False,0,216.684056
CFS-PARCEL-0149820855,149820855,56333784800000,review,I-85 AT LANE STREET,,Kannapolis,,,LI,industrial,LI,2,1,0.723927,1.0,Kannapolis,LI,0.723927,0.0,low,multi_zone_low_confidence,True,False,0,1.587871
CFS-PARCEL-0149755478,149755478,55173464920000,trusted,HARMONY,HARMONY,Harrisburg,,,CZ-RH,residential,CZ-RH,2,1,0.724126,1.0,Harrisburg,CZ-RM,0.275874,0.448252,low,multi_zone_low_confidence,True,False,0,0.180341
CFS-PARCEL-0149820477,149820477,56331275550000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,2,0.724258,0.972838,Kannapolis,R4,0.24858,0.475679,low,multi_jurisdiction_low_confidence,True,True,0,5.399736
CFS-PARCEL-0149747261,149747261,46813710800000,trusted,MOSS CREEK AREA 1,MOSS CREEK,Concord,,,RM-2-CU,residential,RM-2-CU,2,1,0.724273,1.0,Concord,PUD,0.275727,0.448545,low,multi_zone_low_confidence,True,False,0,0.133181
CFS-PARCEL-0149793988,149793988,56124917020000,trusted,SETTLERS RIDGE,SETTLERS RIDGE PH 3 MAP 2,Kannapolis,,,R4,residential,R4,1,1,0.72431,0.72431,,,,,low,single_zone_low_confidence,False,False,0,0.235738
CFS-PARCEL-0149827564,149827564,56409291390000,trusted,WHISPERING PINES,IMPALA ESTATES,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,1,0.724696,0.993183,Cabarrus County / Unincorporated,LDR,0.268487,0.456209,low,multi_zone_low_confidence,True,False,0,2.011219
CFS-PARCEL-0149725969,149725969,161 085,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.724737,0.999983,Kannapolis,R8,0.275245,0.449492,low,multi_zone_low_confidence,True,False,0,0.250364
CFS-PARCEL-0149731180,149731180,46715800930000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH,Concord,,,RM-2,residential,RM-2,1,1,0.724986,0.724986,,,,,low,single_zone_low_confidence,False,False,0,0.021764
CFS-PARCEL-0149731372,149731372,46716727850000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH PH 2 MAP 1,Concord,,,RV-CD,residential,RV-CD,2,1,0.725608,1.0,Concord,RM-2,0.274392,0.451216,low,multi_zone_low_confidence,True,False,0,0.179108
CFS-PARCEL-0149753362,149753362,55162637740000,review,HARRISBURG SOUTH,,Cabarrus County / Unincorporated,,,LDR,residential,LDR,2,2,0.726792,1.0,Harrisburg,RM,0.273208,0.453585,low,multi_jurisdiction_low_confidence,True,True,0,2.244406
CFS-PARCEL-0149827722,149827722,56431848680000,trusted,NEW GILEAD,LOCKARD REED DEVELOPMENT GROUP,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,2,0.726898,0.901748,Kannapolis,R8,0.17485,0.552048,low,multi_jurisdiction_low_confidence,True,True,0,1.687223
CFS-PARCEL-0149745479,149745479,55066217680000,trusted,BRADFORD PARK,BRADFORD FOREST,Cabarrus County / Unincorporated,,,CR,residential,CR,2,1,0.727083,1.0,Cabarrus County / Unincorporated,LDR,0.278382,0.448701,low,multi_zone_low_confidence,True,False,0,3.569302
CFS-PARCEL-0149730842,149730842,46716704830000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH PH 2 MAP 1,Concord,,,RM-2,residential,RM-2,2,1,0.727274,1.0,Concord,RV-CD,0.272726,0.454548,low,multi_zone_low_confidence,True,False,0,0.179108
CFS-PARCEL-0149725504,149725504,162 001,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,1,1,0.72859,0.72859,,,,,low,single_zone_low_confidence,False,False,0,0.669268
CFS-PARCEL-0149742174,149742174,46928882380000,trusted,PINE CREEK,PINE CREEK PH 3,Kannapolis,,,R1,residential,R1,2,1,0.728672,1.0,Kannapolis,AG,0.271328,0.457343,low,multi_zone_low_confidence,True,False,0,1.052674
CFS-PARCEL-0149825719,149825719,56609597110000,review,MT PLEASANT NORTH,,Mt. Pleasant,,,RM,residential,RM,3,1,0.728783,1.0,Mt. Pleasant,RH,0.273397,0.455385,low,multi_zone_low_confidence,True,False,1,2.568287
CFS-PARCEL-0149784113,149784113,56012090900000,trusted,GEORGE LILES PARKWAY,QUIKTRIP STORE 1012 (REV),Concord,,,TND,unknown,TND,3,1,0.729083,0.999997,Concord,C-2,0.240282,0.488801,low,multi_zone_low_confidence,True,False,0,2.345179
CFS-PARCEL-0149756758,149756758,55077232440000,trusted,BRIDGE POINTE,BRIDGE POINTE PH5 MP2,Harrisburg,,,RM,residential,RM,2,1,0.729856,1.0,Harrisburg,CZ-RE,0.279254,0.450602,low,multi_zone_low_confidence,True,False,0,0.343832
CFS-PARCEL-0149725146,149725146,161 086,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.730797,0.999985,Kannapolis,R8,0.269188,0.461609,low,multi_zone_low_confidence,True,False,0,0.262536
CFS-PARCEL-0149721872,149721872,00000,review,UNKNOWN NBH,,Cabarrus County / Unincorporated,,,AO,agricultural,AO,1,1,0.731003,0.731003,,,,,low,single_zone_low_confidence,False,False,0,4.962412
CFS-PARCEL-0149821533,149821533,56333744420000,review,I-85 AT LANE STREET,,Kannapolis,,,LI,industrial,LI,2,1,0.73209,0.733573,Kannapolis,R4,0.001484,0.730606,low,multi_zone_low_confidence,True,False,1,1.435236
CFS-PARCEL-0149812115,149812115,56227563260000,review,NORTHLIGHT,,Concord,,,C-2,unknown,C-2,3,1,0.73218,1.0,Concord,RM-1,0.267761,0.464419,low,multi_zone_low_confidence,True,False,1,1.665995
CFS-PARCEL-0149786614,149786614,56025940530000,trusted,KELLSWATER BRIDGE,VILLAGE AT KELLSWATER,Kannapolis,,,PD-TND,unknown,PD-TND,2,1,0.732681,1.0,Kannapolis,PD-TND,0.267319,0.465362,low,multi_zone_low_confidence,True,False,0,0.183232
CFS-PARCEL-0149745590,149745590,55062261700000,trusted,BROOKDALE AT PLAZA RD,ROCKY RIVER ROAD MAP 1,Cabarrus County / Unincorporated,,,OI,office,OI,4,2,0.733889,0.99527,Harrisburg,CZ-GC,0.235313,0.498576,low,multi_jurisdiction_low_confidence,True,True,1,7.274365
CFS-PARCEL-0149823833,149823833,56500643460000,review,LAKE LYNN LODGE,,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,1,0.733904,0.989661,Cabarrus County / Unincorporated,CR,0.255757,0.478147,low,multi_zone_low_confidence,True,False,0,1.244517
CFS-PARCEL-0149767303,149767303,55343206600000,review,BETHEL ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,,CR,residential,CR,3,2,0.73422,0.992072,Midland,SFR,0.257852,0.476368,low,multi_jurisdiction_low_confidence,True,True,1,5.858677
CFS-PARCEL-0149824245,149824245,56515398430000,trusted,MT PLEASANT HIGH SCHOOL,SUBD. OF 66.957 AC,Cabarrus County / Unincorporated,,,CR,residential,CR,2,1,0.735005,1.0,Cabarrus County / Unincorporated,AO,0.268618,0.466387,low,multi_zone_low_confidence,True,False,0,11.047504
CFS-PARCEL-0149767055,149767055,55344934630000,review,FLOWES STORE EAST,W R PRESLAR PROP,Midland,,,AG,agricultural,AG,2,2,0.735128,1.0,Cabarrus County / Unincorporated,LC,0.264872,0.470256,low,multi_jurisdiction_low_confidence,True,True,0,0.373975
CFS-PARCEL-0149767056,149767056,55344934630000,review,FLOWES STORE EAST,W R PRESLAR PROP,Midland,,,AG,agricultural,AG,2,2,0.735128,1.0,Cabarrus County / Unincorporated,LC,0.264872,0.470256,low,multi_jurisdiction_low_confidence,True,True,0,0.373975
CFS-PARCEL-0149773109,149773109,55445057350000,review,MIDLAND COMMERCIAL,,Midland,,,SFR,unknown,SFR,5,2,0.735719,0.997166,Midland,IND,0.261446,0.474273,low,multi_jurisdiction_low_confidence,True,True,3,22.085306
CFS-PARCEL-0149828293,149828293,56609377580000,review,MT PLEASANT OUTSIDE,,Mt. Pleasant,Mt. Pleasant,etj,RL,residential,RL,2,1,0.735865,0.995291,Mt. Pleasant,RH,0.259426,0.47644,low,multi_zone_low_confidence,True,False,0,6.584603
CFS-PARCEL-0149816526,149816526,56238046370000,review,DALE EARNHARDT BLVD,,Cabarrus County / Unincorporated,Concord,etj,MDR,residential,MDR,4,2,0.736757,0.999998,Concord,RM-1,0.26324,0.473517,low,multi_jurisdiction_low_confidence,True,True,2,12.297724
CFS-PARCEL-0149812114,149812114,56227542620000,review,NORTHLIGHT,,Concord,,,C-2,unknown,C-2,2,1,0.73725,1.0,Concord,RM-1,0.262751,0.474499,low,multi_zone_low_confidence,True,False,0,0.904998
CFS-PARCEL-0149827009,149827009,56334510920000,review,CENTERGROVE,,Kannapolis,,,R4,residential,R4,2,2,0.737479,0.996132,Cabarrus County / Unincorporated,LDR,0.258653,0.478827,low,multi_jurisdiction_low_confidence,True,True,0,1.151021
CFS-PARCEL-0149785468,149785468,56020216550000,trusted,SPRING VALLEY,SPRING VALLEY,Kannapolis,,,R1,residential,R1,2,1,0.737843,1.0,Kannapolis,R8,0.262157,0.475685,low,multi_zone_low_confidence,True,False,0,0.37831
CFS-PARCEL-0149776763,149776763,55541351920000,review,DOWNTOWN MIDLAND,,Midland,,,R/OMT,unknown,R/OMT,3,2,0.738175,1.0,Midland,R/OMT,0.261825,0.47635,low,multi_jurisdiction_low_confidence,True,True,1,0.194226
CFS-PARCEL-0149759483,149759483,55246135360000,review,ALVIN HOUGH,,Cabarrus County / Unincorporated,,,CR,residential,CR,1,1,0.738988,0.738988,,,,,low,single_zone_low_confidence,False,False,0,7.937995
CFS-PARCEL-0149825350,149825350,56504193560000,review,MT PLEASANT HIGH SCHOOL,NO SUBDIVISION,Cabarrus County / Unincorporated,,,CR,residential,CR,3,1,0.740043,0.994039,Cabarrus County / Unincorporated,AO,0.215671,0.524373,low,multi_zone_low_confidence,True,False,0,1.748566
CFS-PARCEL-0149820760,149820760,56331246880000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,2,0.740197,0.938015,Kannapolis,R4,0.197818,0.542379,low,multi_jurisdiction_low_confidence,True,True,0,1.783703
CFS-PARCEL-0149758038,149758038,55195471060000,trusted,SPRING MEADOW,SPRING MEADOW,Concord,,,RC-CD,unknown,RC-CD,4,1,0.741125,1.0,Concord,RE,0.257832,0.483293,low,multi_zone_low_confidence,True,False,2,3.660527
CFS-PARCEL-0149764571,149764571,55293273290000,review,STOUGH ROAD,,Concord,,,O-I,unknown,O-I,2,2,0.741203,1.0,Cabarrus County / Unincorporated,LI,0.403647,0.337556,low,multi_jurisdiction_low_confidence,True,True,0,8.331374
CFS-PARCEL-0149785268,149785268,55542137510000,review,MIDLAND COMMERCIAL,,Midland,,,OM,unknown,OM,2,2,0.742338,0.99692,Cabarrus County / Unincorporated,GI,0.254582,0.487755,low,multi_jurisdiction_low_confidence,True,True,0,1.748165
CFS-PARCEL-0149776698,149776698,55540643990000,review,MIDLAND COMMERCIAL,,Midland,,,C601,unknown,C601,3,1,0.743124,1.0,Midland,SFR,0.248661,0.494464,low,multi_zone_low_confidence,True,False,1,28.241046
CFS-PARCEL-0149826370,149826370,56701363570000,review,MT PLEASANT COMMERCIAL,,Mt. Pleasant,,,RH,residential,RH,2,1,0.743174,0.997856,Mt. Pleasant,CC,0.254682,0.488492,low,multi_zone_low_confidence,True,False,0,3.714894
CFS-PARCEL-0149818500,149818500,56303932840000,review,DEAL ST,,Concord,,,O-I,unknown,O-I,2,1,0.743336,1.0,Concord,RM-1,0.256664,0.486673,low,multi_zone_low_confidence,True,False,0,0.070534
CFS-PARCEL-0149731493,149731493,46716724320000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH PH 2 MAP 1,Concord,,,RM-2,residential,RM-2,2,1,0.744036,1.0,Concord,RV-CD,0.255964,0.488072,low,multi_zone_low_confidence,True,False,0,0.149264
CFS-PARCEL-0149723407,149723407,154J005,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,PD,residential,PD,2,1,0.744124,1.0,Kannapolis,PD,0.255875,0.488249,low,multi_zone_low_confidence,True,False,0,9.944901
CFS-PARCEL-0149763248,149763248,55286622030000,review,HEARTHWOOD,HEARTHWOOD PH 2 MAP 1,Concord,,,RV-CD,residential,RV-CD,2,1,0.744128,1.0,Concord,RL,0.255979,0.488149,low,multi_zone_low_confidence,True,False,0,0.000257
CFS-PARCEL-0149822084,149822084,56400241940000,trusted,LAKE LYNN LODGE,RIVERBEND CONDOS SEC 1,Concord,,,RM-1,residential,RM-1,3,1,0.744339,1.0,Concord,RC,0.255595,0.488744,low,multi_zone_low_confidence,True,False,1,14.150468
CFS-PARCEL-0149766960,149766960,55346850560000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,,CR,residential,CR,5,2,0.744455,0.750742,Midland,SFR,0.003641,0.740814,low,multi_jurisdiction_low_confidence,True,True,4,54.904727
CFS-PARCEL-0149819549,149819549,56314424670000,review,CENTERGROVE,,Concord,Concord,etj,RM-1,residential,RM-1,2,2,0.744564,0.751361,Cabarrus County / Unincorporated,LDR,0.006798,0.737766,low,multi_jurisdiction_low_confidence,True,True,1,1.096124
CFS-PARCEL-0149772294,149772294,55396923060000,review,HWY 601 / 49,,Concord,,,C-2,unknown,C-2,2,1,0.744749,1.0,Concord,RV,0.255251,0.489498,low,multi_zone_low_confidence,True,False,0,0.71525
CFS-PARCEL-0149776434,149776434,55541549920000,trusted,HWY 24 / 27,MIDLAND FIRE AND RESCUE,Midland,,,SFR,unknown,SFR,2,1,0.744777,0.999527,Midland,C601,0.25475,0.490028,low,multi_zone_low_confidence,True,False,0,9.935054
CFS-PARCEL-0149827051,149827051,56702686610000,trusted,MT PLEASANT NORTH,MILLER LUMBER COMPANY,Mt. Pleasant,,,RM,residential,RM,3,1,0.745426,0.999967,Mt. Pleasant,I-1,0.246221,0.499205,low,multi_zone_low_confidence,True,False,1,0.705653
CFS-PARCEL-0149740592,149740592,46902333260000,trusted,AIRPORT,UTILITY PRECAST OF CONCORD,Concord,,,I-2,unknown,I-2,2,1,0.745571,1.0,Concord,I-1,0.254429,0.491142,low,multi_zone_low_confidence,True,False,0,32.681645
CFS-PARCEL-0149767354,149767354,55343900010000,trusted,HWY 24 / 27,LEWIS E DORTON SR ESTATE,Cabarrus County / Unincorporated,,,LC,commercial,LC,3,2,0.745628,1.0,Cabarrus County / Unincorporated,CR,0.254373,0.491255,low,multi_jurisdiction_low_confidence,True,True,1,3.86815
CFS-PARCEL-0149725187,149725187,158B059,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R4,residential,R4,1,1,0.746012,0.746012,,,,,low,single_zone_low_confidence,False,False,0,0.133329
CFS-PARCEL-0149821991,149821991,56401122240000,review,LAKE LYNN LODGE,,Concord,Concord,etj,RM-1,residential,RM-1,2,1,0.74611,0.746125,Concord,RC,1.4e-05,0.746096,low,multi_zone_low_confidence,True,False,1,2.178231
CFS-PARCEL-0149812430,149812430,56227521610000,review,NORTHLIGHT,,Concord,Concord,etj,C-2,unknown,C-2,3,1,0.746172,1.0,Concord,RM-1,0.253764,0.492408,low,multi_zone_low_confidence,True,False,1,2.338439
CFS-PARCEL-0149723639,149723639,161 169,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,etj,R8,residential,R8,3,1,0.746348,1.0,Kannapolis,R8,0.253648,0.4927,low,multi_zone_low_confidence,True,False,1,1.210767
CFS-PARCEL-0149749655,149749655,55080435550000,trusted,CHARLOTTE MOTOR SPEEDWAY,CMS INDUSTRIAL PARK,Concord,,,I-1,unknown,I-1,2,1,0.747062,1.0,Concord,PID,0.252938,0.494125,low,multi_zone_low_confidence,True,False,0,1.602544
CFS-PARCEL-0149728744,149728744,46705926960000,trusted,SKYBROOK,SKYBROOK,Cabarrus County / Unincorporated,,,LDR,residential,LDR,1,1,0.74772,0.74772,,,,,low,single_zone_low_confidence,False,False,0,0.24407
CFS-PARCEL-0149720982,149720982,10000000000,review,UNOPENED ROW,,Midland,,,R/OMT,unknown,R/OMT,3,2,0.747723,1.0,Midland,OM,0.252275,0.495448,low,multi_jurisdiction_low_confidence,True,True,1,0.501499
CFS-PARCEL-0149794387,149794387,56126626080000,trusted,MANCHESTER PLACE,MANCHESTER PLACE,Kannapolis,,,R4,residential,R4,3,1,0.747908,0.999998,Kannapolis,R4,0.25209,0.495818,low,multi_zone_low_confidence,True,False,1,0.605712
CFS-PARCEL-0149782667,149782667,56004830540000,trusted,GEORGE LILES PARKWAY,C4 CSTORE HOLDINGS II & C4 CSTORE RESIDUAL LAND,Concord,,,C-2-CD,unknown,C-2-CD,3,1,0.748417,1.0,Concord,C-1,0.251523,0.496893,low,multi_zone_low_confidence,True,False,1,1.270344
CFS-PARCEL-0149743786,149743786,55056423580000,trusted,STEEPLECHASE/SILVERTON,STEEPLECHASE,Cabarrus County / Unincorporated,,,CR,residential,CR,1,1,0.7487,0.7487,,,,,low,single_zone_low_confidence,False,False,0,1.027899
CFS-PARCEL-0149795189,149795189,56125018620000,review,WINECOFF SCHOOL,,Kannapolis,,,R18,residential,R18,3,1,0.748832,1.0,Kannapolis,R18,0.219231,0.529601,low,multi_zone_low_confidence,True,False,0,1.152376
CFS-PARCEL-0149813498,149813498,56232035620000,review,OLD EARNHARDT,,Kannapolis,,,R8,residential,R8,2,1,0.748977,0.954311,Kannapolis,O-I,0.205334,0.543642,low,multi_zone_low_confidence,True,False,0,0.14808
CFS-PARCEL-0149749566,149749566,55080426570000,review,CHARLOTTE MOTOR SPEEDWAY,CMS INDUSTRIAL PARK,Concord,,,I-1,unknown,I-1,2,1,0.749287,1.0,Concord,PID,0.250713,0.498575,low,multi_zone_low_confidence,True,False,0,1.226339
CFS-PARCEL-0149749567,149749567,55080426570000,review,CHARLOTTE MOTOR SPEEDWAY,CMS INDUSTRIAL PARK,Concord,,,I-1,unknown,I-1,2,1,0.749287,1.0,Concord,PID,0.250713,0.498575,low,multi_zone_low_confidence,True,False,0,1.226339
