official_parcel_id,objectid_1,pin14,dominant_zoning_code,dominant_zoning_general,dominant_zoning_label,zoning_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,zoning_assignment_confidence,has_multiple_zoning,zoning_join_status,parcel_quality_status,parcel_area_acres_calc
CFS-PARCEL-0149767012,149767012,55348839920000,CR,RESIDENTIAL,CR,1,1.2e-05,1.2e-05,low,False,single_zone_low_confidence,review,12.274461
CFS-PARCEL-0149780626,149780626,55392078920000,MDR,RESIDENTIAL,MDR,1,1.2e-05,1.2e-05,low,False,single_zone_low_confidence,trusted,0.131442
CFS-PARCEL-0149731402,149731402,46717814590000,LDR,RESIDENTIAL,LDR,1,1.3e-05,1.3e-05,low,False,single_zone_low_confidence,trusted,0.549761
CFS-PARCEL-0149733594,149733594,46800771190000,LDR,RESIDENTIAL,LDR,1,1.3e-05,1.3e-05,low,False,single_zone_low_confidence,trusted,30.966381
CFS-PARCEL-0149779550,149779550,55762525030000,AO,AGRICULTURAL,AO,1,1.3e-05,1.3e-05,low,False,single_zone_low_confidence,trusted,0.168115
CFS-PARCEL-0149735425,149735425,46804107350000,LDR,RESIDENTIAL,LDR,1,1.4e-05,1.4e-05,low,False,single_zone_low_confidence,trusted,0.382537
CFS-PARCEL-0149756828,149756828,55180609910000,MDR,RESIDENTIAL,MDR,1,1.4e-05,1.4e-05,low,False,single_zone_low_confidence,trusted,0.293438
CFS-PARCEL-0149734946,149734946,46803153790000,LDR,RESIDENTIAL,LDR,1,1.5e-05,1.5e-05,low,False,single_zone_low_confidence,trusted,0.411665
CFS-PARCEL-0149759530,149759530,55198124930000,OI,OFFICE,OI,1,1.5e-05,1.5e-05,low,False,single_zone_low_confidence,trusted,1.799733
CFS-PARCEL-0149760838,149760838,55160277700000,CR,RESIDENTIAL,CR,1,1.5e-05,1.5e-05,low,False,single_zone_low_confidence,trusted,0.729785
CFS-PARCEL-0149778667,149778667,55641822140000,AO,AGRICULTURAL,AO,1,1.5e-05,1.5e-05,low,False,single_zone_low_confidence,trusted,1.432118
CFS-PARCEL-0149761754,149761754,55272761370000,AO,Agriculture,AO,2,1.6e-05,2e-05,low,True,multi_zone_low_confidence,trusted,11.900183
CFS-PARCEL-0149777593,149777593,55591952380000,LDR,RESIDENTIAL,LDR,2,1.6e-05,1.7e-05,low,True,multi_zone_low_confidence,review,19.856669
CFS-PARCEL-0149731579,149731579,46716865090000,LDR,RESIDENTIAL,LDR,1,1.6e-05,1.6e-05,low,False,single_zone_low_confidence,trusted,0.840752
CFS-PARCEL-0149736243,149736243,46807077710000,LI,INDUSTRIAL,LI,1,1.6e-05,1.6e-05,low,False,single_zone_low_confidence,trusted,2.070987
CFS-PARCEL-0149770166,149770166,55384949970000,MDR,RESIDENTIAL,MDR,1,1.6e-05,1.6e-05,low,False,single_zone_low_confidence,trusted,1.754455
CFS-PARCEL-0149733014,149733014,46725015280000,CR,RESIDENTIAL,CR,2,1.7e-05,2e-05,low,True,multi_zone_low_confidence,trusted,7.64076
CFS-PARCEL-0149763442,149763442,55287695010000,LDR,RESIDENTIAL,LDR,1,1.7e-05,1.7e-05,low,False,single_zone_low_confidence,trusted,0.217874
CFS-PARCEL-0149745667,149745667,55066568450000,LDR,RESIDENTIAL,LDR,1,1.8e-05,1.8e-05,low,False,single_zone_low_confidence,trusted,0.23417
CFS-PARCEL-0149815395,149815395,56239679650000,LC,COMMERCIAL,LC,1,1.8e-05,1.8e-05,low,False,single_zone_low_confidence,review,108.824037
CFS-PARCEL-0149758979,149758979,55088215840000,MDR,RESIDENTIAL,MDR,1,1.9e-05,1.9e-05,low,False,single_zone_low_confidence,trusted,0.232417
CFS-PARCEL-0149764029,149764029,55287694550000,LDR,RESIDENTIAL,LDR,1,1.9e-05,1.9e-05,low,False,single_zone_low_confidence,trusted,0.244333
CFS-PARCEL-0149764545,149764545,55288659300000,LDR,RESIDENTIAL,LDR,1,1.9e-05,1.9e-05,low,False,single_zone_low_confidence,trusted,0.216644
CFS-PARCEL-0149812063,149812063,56224428320000,MDR,RESIDENTIAL,MDR,1,1.9e-05,1.9e-05,low,False,single_zone_low_confidence,trusted,4.379667
CFS-PARCEL-0149735293,149735293,46805888770000,LDR,RESIDENTIAL,LDR,1,2e-05,2e-05,low,False,single_zone_low_confidence,trusted,0.156564
CFS-PARCEL-0149758115,149758115,55194212180000,MDR,RESIDENTIAL,MDR,1,2.1e-05,2.1e-05,low,False,single_zone_low_confidence,trusted,0.334021
CFS-PARCEL-0149774703,149774703,55458535760000,LDR,RESIDENTIAL,LDR,1,2.1e-05,2.1e-05,low,False,single_zone_low_confidence,review,6.342785
CFS-PARCEL-0149784942,149784942,55494854770000,LDR,RESIDENTIAL,LDR,1,2.1e-05,2.1e-05,low,False,single_zone_low_confidence,trusted,0.508421
CFS-PARCEL-0149785680,149785680,55553291580000,LC,COMMERCIAL,LC,1,2.1e-05,2.1e-05,low,False,single_zone_low_confidence,review,20.166013
CFS-PARCEL-0149730428,149730428,46715742780000,LDR,RESIDENTIAL,LDR,1,2.2e-05,2.2e-05,low,False,single_zone_low_confidence,review,1.738409
CFS-PARCEL-0149739895,149739895,46820430340000,CR,RESIDENTIAL,CR,1,2.2e-05,2.2e-05,low,False,single_zone_low_confidence,trusted,0.79059
CFS-PARCEL-0149730492,149730492,46715798650000,LDR,RESIDENTIAL,LDR,1,2.3e-05,2.3e-05,low,False,single_zone_low_confidence,trusted,0.179328
CFS-PARCEL-0149744262,149744262,46803196280000,LDR,RESIDENTIAL,LDR,1,2.3e-05,2.3e-05,low,False,single_zone_low_confidence,trusted,0.651601
CFS-PARCEL-0149763316,149763316,55283235550000,OI,OFFICE,OI,1,2.4e-05,2.4e-05,low,False,single_zone_low_confidence,trusted,0.255703
CFS-PARCEL-0149757957,149757957,55194195230000,MDR,RESIDENTIAL,MDR,2,2.5e-05,3.2e-05,low,True,multi_zone_low_confidence,trusted,1.03196
CFS-PARCEL-0149743083,149743083,55053890160000,LDR,RESIDENTIAL,LDR,1,2.5e-05,2.5e-05,low,False,single_zone_low_confidence,trusted,9.039426
CFS-PARCEL-0149751124,149751124,55089516090000,MDR,RESIDENTIAL,MDR,1,2.5e-05,2.5e-05,low,False,single_zone_low_confidence,trusted,0.250579
CFS-PARCEL-0149772744,149772744,55287570570000,LDR,RESIDENTIAL,LDR,1,2.5e-05,2.5e-05,low,False,single_zone_low_confidence,trusted,0.361079
CFS-PARCEL-0149732445,149732445,46719225590000,LDR,RESIDENTIAL,LDR,1,2.6e-05,2.6e-05,low,False,single_zone_low_confidence,trusted,0.25532
CFS-PARCEL-0149735011,149735011,46804118100000,LDR,RESIDENTIAL,LDR,1,2.6e-05,2.6e-05,low,False,single_zone_low_confidence,trusted,0.305518
CFS-PARCEL-0149735705,149735705,46807062570000,LI,INDUSTRIAL,LI,1,2.6e-05,2.6e-05,low,False,single_zone_low_confidence,trusted,1.907986
CFS-PARCEL-0149771110,149771110,55392086440000,MDR,RESIDENTIAL,MDR,1,2.9e-05,2.9e-05,low,False,single_zone_low_confidence,trusted,0.13535
CFS-PARCEL-0149823958,149823958,56500020610000,LDR,RESIDENTIAL,LDR,1,2.9e-05,2.9e-05,low,False,single_zone_low_confidence,trusted,0.34945
CFS-PARCEL-0149824814,149824814,56600502250000,CR,RESIDENTIAL,CR,1,3e-05,3e-05,low,False,single_zone_low_confidence,trusted,19.481883
CFS-PARCEL-0149737391,149737391,46810905420000,LDR,RESIDENTIAL,LDR,1,3.1e-05,3.1e-05,low,False,single_zone_low_confidence,trusted,0.242835
CFS-PARCEL-0149772718,149772718,55287428730000,LDR,RESIDENTIAL,LDR,1,3.1e-05,3.1e-05,low,False,single_zone_low_confidence,trusted,0.837257
CFS-PARCEL-0149757776,149757776,55184487900000,LI,INDUSTRIAL,LI,2,3.2e-05,3.2e-05,low,True,multi_zone_low_confidence,review,35.551287
CFS-PARCEL-0149827428,149827428,56407113640000,LDR,RESIDENTIAL,LDR,1,3.2e-05,3.2e-05,low,False,single_zone_low_confidence,trusted,0.31143
CFS-PARCEL-0149827587,149827587,56706536840000,AO,AGRICULTURAL,AO,1,3.5e-05,3.5e-05,low,False,single_zone_low_confidence,review,420.896261
CFS-PARCEL-0149778586,149778586,55590972280000,LDR,RESIDENTIAL,LDR,1,3.6e-05,3.6e-05,low,False,single_zone_low_confidence,review,4.399848
CFS-PARCEL-0149750694,149750694,55088205850000,MDR,RESIDENTIAL,MDR,1,3.7e-05,3.7e-05,low,False,single_zone_low_confidence,trusted,0.232986
CFS-PARCEL-0149736250,149736250,46807885680000,HDR-SU,RESIDENTIAL,HDR-SU,2,4e-05,4e-05,low,True,multi_zone_low_confidence,trusted,2.292985
CFS-PARCEL-0149758269,149758269,55189532070000,LI,INDUSTRIAL,LI,1,4.1e-05,4.1e-05,low,False,single_zone_low_confidence,trusted,0.562179
CFS-PARCEL-0149739474,149739474,46821365650000,CR,RESIDENTIAL,CR,1,4.2e-05,4.2e-05,low,False,single_zone_low_confidence,trusted,0.225019
CFS-PARCEL-0149761691,149761691,55272173400000,LDR,RESIDENTIAL,LDR,1,4.3e-05,4.3e-05,low,False,single_zone_low_confidence,review,37.792524
CFS-PARCEL-0149786606,149786606,55642982230000,AO,AGRICULTURAL,AO,1,4.3e-05,4.3e-05,low,False,single_zone_low_confidence,trusted,9.969878
CFS-PARCEL-0149745292,149745292,55064990280000,LDR,RESIDENTIAL,LDR,1,4.4e-05,4.4e-05,low,False,single_zone_low_confidence,trusted,3.434122
CFS-PARCEL-0149739047,149739047,46816806860000,OI,OFFICE,OI,2,4.5e-05,4.5e-05,low,True,multi_zone_low_confidence,trusted,3.989258
CFS-PARCEL-0149761803,149761803,55273638940000,OI,OFFICE,OI,2,4.5e-05,4.5e-05,low,True,multi_zone_low_confidence,trusted,2.264073
CFS-PARCEL-0149755539,149755539,55176527860000,LDR,RESIDENTIAL,LDR,1,4.5e-05,4.5e-05,low,False,single_zone_low_confidence,trusted,0.898105
CFS-PARCEL-0149770492,149770492,55386300450000,LDR,RESIDENTIAL,LDR,1,4.6e-05,4.6e-05,low,False,single_zone_low_confidence,review,14.413062
CFS-PARCEL-0149822013,149822013,56401243170000,LDR,RESIDENTIAL,LDR,1,4.6e-05,4.6e-05,low,False,single_zone_low_confidence,trusted,1.340363
CFS-PARCEL-0149756267,149756267,55176547490000,LDR,RESIDENTIAL,LDR,1,4.8e-05,4.8e-05,low,False,single_zone_low_confidence,trusted,1.062772
CFS-PARCEL-0149771757,149771757,55282119810000,GI,INDUSTRIAL,GI,1,4.9e-05,4.9e-05,low,False,single_zone_low_confidence,trusted,20.750798
CFS-PARCEL-0149757470,149757470,55183350300000,LDR,RESIDENTIAL,LDR,1,5e-05,5e-05,low,False,single_zone_low_confidence,trusted,0.571692
CFS-PARCEL-0149779429,149779429,55698622850000,CR,RESIDENTIAL,CR,1,5e-05,5e-05,low,False,single_zone_low_confidence,review,2.970779
CFS-PARCEL-0149746289,149746289,46810905890000,LDR,RESIDENTIAL,LDR,1,5.2e-05,5.2e-05,low,False,single_zone_low_confidence,trusted,0.31592
CFS-PARCEL-0149730088,149730088,46715748750000,LDR,RESIDENTIAL,LDR,1,5.3e-05,5.3e-05,low,False,single_zone_low_confidence,trusted,0.197756
CFS-PARCEL-0149750893,149750893,55088205240000,MDR,RESIDENTIAL,MDR,1,5.3e-05,5.3e-05,low,False,single_zone_low_confidence,trusted,0.23294
CFS-PARCEL-0149776968,149776968,55557177060000,LDR,RESIDENTIAL,LDR,1,5.5e-05,5.5e-05,low,False,single_zone_low_confidence,review,4.489578
CFS-PARCEL-0149829875,149829875,56709582240000,AO,AGRICULTURAL,AO,1,5.5e-05,5.5e-05,low,False,single_zone_low_confidence,review,1.480917
CFS-PARCEL-0149776129,149776129,55494834950000,LDR,RESIDENTIAL,LDR,1,5.7e-05,5.7e-05,low,False,single_zone_low_confidence,trusted,0.410169
CFS-PARCEL-0149754146,149754146,55061128820000,LDR,RESIDENTIAL,LDR,1,5.9e-05,5.9e-05,low,False,single_zone_low_confidence,trusted,2.460336
CFS-PARCEL-0149777475,149777475,55548989990000,AO,AGRICULTURAL,AO,2,6e-05,6e-05,low,True,multi_zone_low_confidence,review,3.986185
CFS-PARCEL-0149736596,149736596,46810660840000,OI,OFFICE,OI,1,6e-05,6e-05,low,False,single_zone_low_confidence,trusted,0.134451
CFS-PARCEL-0149774929,149774929,55468082520000,CR,RESIDENTIAL,CR,1,6e-05,6e-05,low,False,single_zone_low_confidence,review,5.291797
CFS-PARCEL-0149733445,149733445,46726178650000,OI,OFFICE,OI,1,6.1e-05,6.1e-05,low,False,single_zone_low_confidence,review,1.020204
CFS-PARCEL-0149774968,149774968,55453411640000,CR,RESIDENTIAL,CR,1,6.1e-05,6.1e-05,low,False,single_zone_low_confidence,review,2.029361
CFS-PARCEL-0149761889,149761889,55274450030000,LDR,RESIDENTIAL,LDR,1,6.2e-05,6.2e-05,low,False,single_zone_low_confidence,trusted,13.78629
CFS-PARCEL-0149766868,149766868,55340021800000,CR,RESIDENTIAL,CR,1,6.2e-05,6.2e-05,low,False,single_zone_low_confidence,trusted,0.771955
CFS-PARCEL-0149827111,149827111,56338993310000,LDR,RESIDENTIAL,LDR,1,6.2e-05,6.2e-05,low,False,single_zone_low_confidence,trusted,0.717439
CFS-PARCEL-0149751050,149751050,55087295450000,MDR,RESIDENTIAL,MDR,1,6.3e-05,6.3e-05,low,False,single_zone_low_confidence,trusted,0.232883
CFS-PARCEL-0149771785,149771785,55393154890000,MDR,RESIDENTIAL,MDR,1,6.4e-05,6.4e-05,low,False,single_zone_low_confidence,trusted,2.645749
CFS-PARCEL-0149780054,149780054,55762519120000,AO,AGRICULTURAL,AO,1,6.6e-05,6.6e-05,low,False,single_zone_low_confidence,trusted,0.161194
CFS-PARCEL-0149773374,149773374,55445138080000,GI,INDUSTRIAL,GI,1,6.8e-05,6.8e-05,low,False,single_zone_low_confidence,review,4.15947
CFS-PARCEL-0149734606,149734606,46725807860000,CR,RESIDENTIAL,CR,1,7.1e-05,7.1e-05,low,False,single_zone_low_confidence,trusted,13.440944
CFS-PARCEL-0149744624,149744624,46808733070000,LDR,RESIDENTIAL,LDR,2,7.4e-05,7.4e-05,low,True,multi_zone_low_confidence,trusted,33.253779
CFS-PARCEL-0149828039,149828039,56718015270000,AO,AGRICULTURAL,AO,1,7.4e-05,7.4e-05,low,False,single_zone_low_confidence,review,25.93431
CFS-PARCEL-0149828076,149828076,56718015270000,AO,AGRICULTURAL,AO,1,7.4e-05,7.4e-05,low,False,single_zone_low_confidence,review,25.93431
CFS-PARCEL-0149737609,149737609,46812126770000,LDR,RESIDENTIAL,LDR,1,7.5e-05,7.5e-05,low,False,single_zone_low_confidence,trusted,6.09533
CFS-PARCEL-0149776607,149776607,55531846010000,CR,RESIDENTIAL,CR,1,7.5e-05,7.5e-05,low,False,single_zone_low_confidence,trusted,1.228701
CFS-PARCEL-0149764154,149764154,55280312750000,GI,INDUSTRIAL,GI,1,7.6e-05,7.6e-05,low,False,single_zone_low_confidence,trusted,24.659959
CFS-PARCEL-0149732066,149732066,46714948690000,LDR,RESIDENTIAL,LDR,1,7.7e-05,7.7e-05,low,False,single_zone_low_confidence,trusted,1.658244
CFS-PARCEL-0149749214,149749214,46823295980000,CR,RESIDENTIAL,CR,1,7.7e-05,7.7e-05,low,False,single_zone_low_confidence,trusted,0.186523
CFS-PARCEL-0149750154,149750154,55087285640000,MDR,RESIDENTIAL,MDR,1,7.7e-05,7.7e-05,low,False,single_zone_low_confidence,trusted,0.232224
CFS-PARCEL-0149822008,149822008,56401149900000,LDR,RESIDENTIAL,LDR,1,7.7e-05,7.7e-05,low,False,single_zone_low_confidence,trusted,0.671124
CFS-PARCEL-0149827423,149827423,56710167550000,AO,AGRICULTURAL,AO,1,7.7e-05,7.7e-05,low,False,single_zone_low_confidence,review,9.233092
CFS-PARCEL-0149767640,149767640,55341082500000,CR,RESIDENTIAL,CR,2,7.9e-05,9.4e-05,low,True,multi_zone_low_confidence,trusted,13.497918
CFS-PARCEL-0149756100,149756100,55174380270000,LDR,RESIDENTIAL,LDR,1,7.9e-05,7.9e-05,low,False,single_zone_low_confidence,trusted,0.445851
CFS-PARCEL-0149771411,149771411,55393131440000,MDR,RESIDENTIAL,MDR,1,8.2e-05,8.2e-05,low,False,single_zone_low_confidence,review,0.157727
CFS-PARCEL-0149772001,149772001,55393131440000,MDR,RESIDENTIAL,MDR,1,8.2e-05,8.2e-05,low,False,single_zone_low_confidence,review,0.157727
CFS-PARCEL-0149750789,149750789,55087275860000,MDR,RESIDENTIAL,MDR,1,8.3e-05,8.3e-05,low,False,single_zone_low_confidence,trusted,0.232169
CFS-PARCEL-0149756222,149756222,55176095120000,LDR,RESIDENTIAL,LDR,1,8.3e-05,8.3e-05,low,False,single_zone_low_confidence,trusted,0.463215
CFS-PARCEL-0149754009,149754009,55164595790000,CR,RESIDENTIAL,CR,1,8.4e-05,8.4e-05,low,False,single_zone_low_confidence,trusted,9.774319
CFS-PARCEL-0149824467,149824467,56605037790000,CR,RESIDENTIAL,CR,1,8.4e-05,8.4e-05,low,False,single_zone_low_confidence,trusted,5.627501
CFS-PARCEL-0149767526,149767526,55331854660000,CR,RESIDENTIAL,CR,1,8.7e-05,8.7e-05,low,False,single_zone_low_confidence,review,3.017022
CFS-PARCEL-0149758748,149758748,55195266200000,MDR,RESIDENTIAL,MDR,2,8.9e-05,8.9e-05,low,True,multi_zone_low_confidence,trusted,12.73726
CFS-PARCEL-0149761584,149761584,55270101620000,LDR,RESIDENTIAL,LDR,1,8.9e-05,8.9e-05,low,False,single_zone_low_confidence,trusted,0.408798
CFS-PARCEL-0149776832,149776832,55548804520000,AO,AGRICULTURAL,AO,2,9.1e-05,9.1e-05,low,True,multi_zone_low_confidence,review,83.383843
CFS-PARCEL-0149771160,149771160,55392180800000,MDR,RESIDENTIAL,MDR,1,9.1e-05,9.1e-05,low,False,single_zone_low_confidence,trusted,0.112895
CFS-PARCEL-0149763320,149763320,55283460140000,LDR,RESIDENTIAL,LDR,2,9.2e-05,9.6e-05,low,True,multi_zone_low_confidence,review,5.117017
CFS-PARCEL-0149763723,149763723,55290384430000,LI,INDUSTRIAL,LI,1,9.2e-05,9.2e-05,low,False,single_zone_low_confidence,trusted,0.538422
CFS-PARCEL-0149759099,149759099,55198122430000,OI,OFFICE,OI,1,9.3e-05,9.3e-05,low,False,single_zone_low_confidence,trusted,0.570361
CFS-PARCEL-0149726628,149726628,45896612310000,LI,INDUSTRIAL,LI,1,9.4e-05,9.4e-05,low,False,single_zone_low_confidence,trusted,4.783141
CFS-PARCEL-0149750305,149750305,55087275150000,MDR,RESIDENTIAL,MDR,1,9.4e-05,9.4e-05,low,False,single_zone_low_confidence,trusted,0.232116
CFS-PARCEL-0149766724,149766724,55331875560000,CR,RESIDENTIAL,CR,1,9.4e-05,9.4e-05,low,False,single_zone_low_confidence,review,3.038248
CFS-PARCEL-0149721424,149721424,145 005,LC,COMMERCIAL,LC,1,9.6e-05,9.6e-05,low,False,single_zone_low_confidence,review,147.594177
CFS-PARCEL-0149774655,149774655,55450278670000,CR,RESIDENTIAL,CR,1,9.6e-05,9.6e-05,low,False,single_zone_low_confidence,review,1.063251
CFS-PARCEL-0149777815,149777815,55561093540000,CR,RESIDENTIAL,CR,1,0.000102,0.000102,low,False,single_zone_low_confidence,trusted,9.915917
CFS-PARCEL-0149750100,149750100,55087265360000,MDR,RESIDENTIAL,MDR,1,0.000103,0.000103,low,False,single_zone_low_confidence,trusted,0.232076
CFS-PARCEL-0149777039,149777039,55552766470000,CR,RESIDENTIAL,CR,1,0.000103,0.000103,low,False,single_zone_low_confidence,review,3.22751
CFS-PARCEL-0149751048,149751048,55087255660000,MDR,RESIDENTIAL,MDR,1,0.000105,0.000105,low,False,single_zone_low_confidence,trusted,0.232021
CFS-PARCEL-0149744604,149744604,55061644880000,LDR,RESIDENTIAL,LDR,1,0.000107,0.000107,low,False,single_zone_low_confidence,trusted,3.979985
CFS-PARCEL-0149733614,149733614,46801099280000,LDR,RESIDENTIAL,LDR,2,0.000109,0.000109,low,True,multi_zone_low_confidence,trusted,24.979843
CFS-PARCEL-0149759505,149759505,55198115880000,OI,OFFICE,OI,1,0.000109,0.000109,low,False,single_zone_low_confidence,trusted,0.794294
CFS-PARCEL-0149771026,149771026,55385188190000,LDR,RESIDENTIAL,LDR,1,0.000109,0.000109,low,False,single_zone_low_confidence,trusted,0.376604
CFS-PARCEL-0149827186,149827186,56339933240000,LDR,RESIDENTIAL,LDR,1,0.00011,0.00011,low,False,single_zone_low_confidence,review,2.164031
CFS-PARCEL-0149827187,149827187,56339933240000,LDR,RESIDENTIAL,LDR,1,0.00011,0.00011,low,False,single_zone_low_confidence,review,2.164031
CFS-PARCEL-0149766766,149766766,55330948980000,CR,RESIDENTIAL,CR,1,0.000111,0.000111,low,False,single_zone_low_confidence,trusted,0.737505
CFS-PARCEL-0149778325,149778325,55640878870000,AO,AGRICULTURAL,AO,1,0.000118,0.000118,low,False,single_zone_low_confidence,trusted,27.866253
CFS-PARCEL-0149777224,149777224,55561240090000,CR,RESIDENTIAL,CR,1,0.00012,0.00012,low,False,single_zone_low_confidence,review,4.312452
CFS-PARCEL-0149777225,149777225,55561240090000,CR,RESIDENTIAL,CR,1,0.00012,0.00012,low,False,single_zone_low_confidence,review,4.312452
CFS-PARCEL-0149776991,149776991,55340823070000,OI,OFFICE,OI,2,0.000125,0.000244,low,True,multi_zone_low_confidence,trusted,6.272548
CFS-PARCEL-0149760527,149760527,55259609230000,CR,RESIDENTIAL,CR,1,0.000126,0.000126,low,False,single_zone_low_confidence,review,5.788243
CFS-PARCEL-0149822176,149822176,56401157390000,LDR,RESIDENTIAL,LDR,1,0.000126,0.000126,low,False,single_zone_low_confidence,trusted,0.917996
CFS-PARCEL-0149776259,149776259,55494844860000,LDR,RESIDENTIAL,LDR,1,0.000128,0.000128,low,False,single_zone_low_confidence,trusted,0.489198
CFS-PARCEL-0149777657,149777657,55558086800000,LDR,RESIDENTIAL,LDR,3,0.000129,0.000129,low,True,multi_zone_low_confidence,review,56.559823
CFS-PARCEL-0149774570,149774570,55459281990000,LDR,RESIDENTIAL,LDR,1,0.000129,0.000129,low,False,single_zone_low_confidence,trusted,0.235897
CFS-PARCEL-0149787166,149787166,56035934510000,LDR,RESIDENTIAL,LDR,1,0.00013,0.00013,low,False,single_zone_low_confidence,trusted,0.457524
CFS-PARCEL-0149771416,149771416,55392080030000,LDR,RESIDENTIAL,LDR,1,0.000131,0.000131,low,False,single_zone_low_confidence,trusted,0.122695
CFS-PARCEL-0149776417,149776417,55542028460000,HDR,RESIDENTIAL,HDR,1,0.000139,0.000139,low,False,single_zone_low_confidence,trusted,0.378133
CFS-PARCEL-0149812074,149812074,56226616190000,MDR,RESIDENTIAL,MDR,1,0.000139,0.000139,low,False,single_zone_low_confidence,trusted,5.360237
CFS-PARCEL-0149732948,149732948,46724253310000,CR,RESIDENTIAL,CR,1,0.00014,0.00014,low,False,single_zone_low_confidence,review,0.914114
CFS-PARCEL-0149754937,149754937,55167593100000,CR,RESIDENTIAL,CR,1,0.000141,0.000141,low,False,single_zone_low_confidence,review,65.031415
CFS-PARCEL-0149754938,149754938,55167593100000,CR,RESIDENTIAL,CR,1,0.000141,0.000141,low,False,single_zone_low_confidence,review,65.031415
CFS-PARCEL-0149755841,149755841,55176568130000,LDR,RESIDENTIAL,LDR,1,0.000143,0.000143,low,False,single_zone_low_confidence,trusted,1.183421
CFS-PARCEL-0149767177,149767177,55359188720000,CR,RESIDENTIAL,CR,1,0.000143,0.000143,low,False,single_zone_low_confidence,review,1.714298
CFS-PARCEL-0149775165,149775165,55453461240000,CR,RESIDENTIAL,CR,1,0.000143,0.000143,low,False,single_zone_low_confidence,review,1.952738
CFS-PARCEL-0149753253,149753253,55058600380000,CR,RESIDENTIAL,CR,1,0.000145,0.000145,low,False,single_zone_low_confidence,trusted,1.695231
CFS-PARCEL-0149776922,149776922,55545931040000,LDR,RESIDENTIAL,LDR,1,0.000146,0.000146,low,False,single_zone_low_confidence,review,0.549584
CFS-PARCEL-0149775198,149775198,55455125200000,LDR,RESIDENTIAL,LDR,1,0.000148,0.000148,low,False,single_zone_low_confidence,review,8.475915
CFS-PARCEL-0149761794,149761794,55270024620000,LDR,RESIDENTIAL,LDR,1,0.000149,0.000149,low,False,single_zone_low_confidence,trusted,2.959121
CFS-PARCEL-0149750099,149750099,55087226320000,MDR,RESIDENTIAL,MDR,1,0.00015,0.00015,low,False,single_zone_low_confidence,trusted,0.383204
CFS-PARCEL-0149761133,149761133,55165865850000,LDR,RESIDENTIAL,LDR,1,0.000152,0.000152,low,False,single_zone_low_confidence,review,5.247284
CFS-PARCEL-0149742062,149742062,46918209860000,CR,RESIDENTIAL,CR,1,0.000153,0.000153,low,False,single_zone_low_confidence,trusted,76.32652
CFS-PARCEL-0149756101,149756101,55174390010000,LDR,RESIDENTIAL,LDR,1,0.000153,0.000153,low,False,single_zone_low_confidence,trusted,0.495947
CFS-PARCEL-0149761767,149761767,55270268770000,LDR,RESIDENTIAL,LDR,1,0.000157,0.000157,low,False,single_zone_low_confidence,review,0.486818
